"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"Raw56",-0.0119004638973427,0.0461669235464937,-0.0677581911589983,0.0434641620121901,-0.0286824183459405,0.0679376830030872,-0.0665363981490116,-0.0415239994775226,-0.00272681477803293,-0.0366251685732084,0.0561767639185758,-0.034819643231105
"Raw57",0.0816618094804261,0.0392649581222003,-0.0276745820252287,0.00802690347335205,0.00159862481805821,0.0228921428476233,0.0187728160319423,-0.00914379875759112,-0.00729141741322418,0.0178004886810207,0.0124165611994221,-0.0503743118551001
"Raw58",0.0153739432830615,-0.00669887069315014,0.0185317618379569,0.00337351836641518,-0.0210458022842431,-0.0183874162835087,-0.00180973223461328,0.0340376959470319,-0.0329926728450646,0.0216695534996324,-0.0248155283686454,0.0184167975755693
"Raw59",0.00173943268761848,0.0803455173140401,-0.074415363595556,-0.0284758244978308,0.0369024551596364,0.0161150691447324,0.0229609490599307,0.05570003674647,-0.0362351690371295,0.0843358092027141,-0.0689169119752372,-0.0356361506721548
"Raw60",-0.0136590424292622,-0.0685778483673809,0.0625799315641436,0.0715357732693435,-0.0878142437669953,-0.0202922619417515,0.0305904996250471,-0.0281112760996673,-0.0709749077406606,-0.0164164902411346,0.0378568008351678,0.036542026121634
"Raw61",0.0582146345701,-0.0204489048779214,0.0384111925025592,0.0244633667018077,-0.0206911315917412,0.0135863435388723,0.00470561724595509,-0.0442447579143929,0.0383333980293301,-0.0150231417777433,0.0249520785431928,0.000999279623138505
"Raw62",-0.00327717978852289,-0.00429089521124569,-0.00172848886727219,-0.0354981454529439,0.0412376519445039,0.0201685515922136,-0.0288651683886305,-0.00383489269389448,0.0136749585141155,0.0562433805955469,-0.0289749233295211,0.0202411250338106
"Raw63",0.026078550528024,-0.0164707803116643,0.0223368667649795,0.0105531533191203,-0.0227414167943476,0.01880873644003,-0.0327321945262467,0.00853714525869768,0.0321726152964091,-0.0135656491108436,-0.0197583988912966,0.0562143777666382
"Raw64",0.0331654627529368,-0.00401704648524932,-0.00257772404389412,-0.0232074917458921,0.0382401266726867,0.000368021036376493,-0.0328800271703482,-0.0536406448082768,0.0200892157597041,0.0503082108196952,-0.0512596608981099,0.0513001930415959
"Raw65",-0.0129998523313703,-0.00629759116016254,-0.0209444245913436,0.0465374532476119,-0.0446071668283303,0.0839682669944316,-0.043826107249931,-0.0272355475121429,0.0451471489296678,0.0726348440259509,-0.0117299333882408,-0.0894152317186022
"Raw66",0.015642491470455,0.0813474342922908,-0.074360766330716,0.0184874941864021,-0.0145593866884406,0.00410355463429147,-0.00327322135099906,0.0666916666678076,-0.0412170304063856,0.0183549492338105,-0.0234987867147967,0.02526664164855
"Raw67",0.0271667047287433,0.0869088919840269,-0.0660838063498473,0.0820813901669515,-0.0814894925688387,-0.0870516540344074,0.0432431629243898,-0.00272634236194206,-0.0357062772851375,0.0802151928930795,-0.084274318295309,0.0874653800467098
