"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"C236",0.0377964473009227,0.0509503499685165,-0.0258249236297489,0,0,-0.0110190209050389,0,0,0,0,0,0
"C237",0.0377964473009227,0.0723914133886798,-0.0824870498288144,0,0,-0.00970514679314019,0,0,0,0,0,0
"C238",0.0377964473009227,-0.0524641700471256,0,0.073084134427801,0,0,-0.0032911797905985,0,0,0,0,0
"C239",0.0377964473009227,0.0716143349821613,-0.0881329830533303,0,0,0.00512400824332892,0,0,0,0,0,0
"C240",0.0377964473009227,0.0591617315752012,-0.0587886783262762,0,0,-0.0406663929714036,0,0,0,0,0,0
"C241",0.0377964473009227,-0.00520583153079133,0,-0.028768646291963,0,0,0,-0.0388898188420506,0,0,0,0
"C242",0.0377964473009227,0.0328301195782433,0.00202994776931389,0,0.0183994372155637,0,0,0,0,0,0,0
"C243",0.0377964473009227,0.0526167253356007,-0.0333913609566127,0,0,-0.141679830543558,0,0,0,0,0,0
"C244",0.0377964473009227,-0.0225747270524949,0,-0.0291116744984336,0,0,0,-0.0382187890420532,0,0,0,0
"C245",0.0377964473009227,0.0553230674665063,-0.00839637777927866,0,0,0.0606745113021899,0,0,0,0,0,0
"C246",0.0377964473009227,0.0597169701805099,-0.0612929856250288,0,0,0.0271682885725983,0,0,0,0,0,0
"C247",0.0377964473009227,-0.0563174343747324,0,0.110416598942735,0,0,-0.0609479954532928,0,0,0,0,0
"C248",0.0377964473009227,0.0210677004826449,0.0102143200961977,0,-0.10605377515771,0,0,0,0,-0.0979435013474536,0,0
"C249",0.0377964473009227,-0.00800565251631559,0,-0.000677484401648915,0,0,0,0.0646636866597647,0,0,-0.0106958217957596,0
"C250",0.0377964473009227,0.0673802087298694,-0.0405546927761555,0,0,0.0523573997358948,0,0,0,0,0,0
"C251",0.0377964473009227,-0.016100489551016,0,-0.024487567924356,0,0,0,0.00716520486523826,0,0,-0.00917538320265032,0
"C252",0.0377964473009227,0.0747602938461735,-0.0889520166300981,0,0,0.0936200479356805,0,0,0,0,0,0
"C253",0.0377964473009227,0.0383435415400565,0.00721242103074982,0,-0.0993171129600375,0,0,0,0,-0.00270050100747997,0,0
"C254",0.0377964473009227,-0.0181808708513548,0,-0.0317041904163408,0,0,0,0.0296931130129332,0,0,0.0208460590896832,0
"C255",0.0377964473009227,-0.020064543506235,0,-0.0336903886507835,0,0,0,0.14633376013656,0,0,-0.0248595465203083,0
"C256",0.0377964473009227,0.00368107177648373,-0.0210184760590148,0,0,0.00233273282378886,0,0,0,0,0,0
"C257",0.0377964473009227,0.0190536958218294,0.0750833813887127,0,0.0138784679171659,0,0,0,0,0,0,0
"C258",0.0377964473009227,-0.0336660414021706,0,0.0146053745415504,0,0,-0.0133294210048788,0,0,0,0,0
"C259",0.0377964473009227,-0.0201707013616235,0,-0.0620004423130127,0,0,0,0.0298929205830666,0,0,0.0405050412284947,0
"C260",0.0377964473009227,0.00881878188033102,0.0457203844026009,0,-0.0494224222872195,0,0,0,0,-0.0105578871115261,0,0
"C261",0.0377964473009227,0.000402414042970496,0.0387610466346961,0,-0.00121621936668356,0,0,0,0,0.134621172412668,0,0
"C262",0.0377964473009227,-0.00872357818134753,0,-0.0519362946647279,0,0,0,-0.0706132494181839,0,0,0,0
"C263",0.0377964473009227,-0.0191840694000608,0,-0.0350928084843394,0,0,0,-0.015058009489714,0,0,0,0
"C264",0.0377964473009227,-0.0127180750381329,0,0.00168976129416427,0,0,-0.0106177790081534,0,0,0,0,0
"C265",0.0377964473009227,0.000288398797172139,0.0419415123922798,0,-0.0612263860626239,0,0,0,0,0.00917458246830971,0,0
"C266",0.0377964473009227,0.0325652954317524,0.0435730632208166,0,0.0695783370892403,0,0,0,0,0,0,0
"C267",0.0377964473009227,-0.0378804856551371,0,0.0199348147826029,0,0,0.0785009921669369,0,0,0,0,0
"C268",0.0377964473009227,-0.0195469800740178,0,-0.0145097211036112,0,0,0,-0.0180592090721133,0,0,0,0
"C269",0.0377964473009227,-0.00680052769542993,0,-0.0131204410123549,0,0,0,0.0274382689549984,0,0,-0.0211835853754438,0
"C270",0.0377964473009227,-0.0410405153493261,0,0.0171559160664925,0,0,-0.0061216239035981,0,0,0,0,0
"C271",0.0377964473009227,-0.0263424038131993,0,-0.0271162918989312,0,0,0,0.0388460324250694,0,0,0.0717965089634865,0
"C272",0.0377964473009227,-0.0540993078576638,0,0.106361963356572,0,0,0.0101274976865279,0,0,0,0,0
"C273",0.0377964473009227,-0.0537675174422392,0,0.0740161508733236,0,0,0.0701128285269235,0,0,0,0,0
"C274",0.0377964473009227,-0.0181395572097291,0,-0.0196835197493056,0,0,0,0.133595665938869,0,0,0.00726672700826651,0
"C275",0.0377964473009227,0.0225898585167701,0.0701564697478265,0,-0.0321689323499226,0,0,0,0,-0.00324385228721687,0,0
"C276",0.0377964473009227,-0.024307025864585,0,-0.0571984455490862,0,0,0,0.0517309649629841,0,0,-0.0627980039827294,0
"C277",0.0377964473009227,-0.0284029625043081,0,0.0250155226416605,0,0,-0.0816670367117973,0,0,0,0,0
"C278",0.0377964473009227,0.0764600920963958,-0.0902904218653733,0,0,-0.030150743922647,0,0,0,0,0,0
"C279",0.0377964473009227,-0.0241025999967075,0,-0.0519212492759765,0,0,0,-0.0415973015672047,0,0,0,0
"C280",0.0377964473009227,0.0749692756090633,-0.0611633893096691,0,0,0.00144638279917262,0,0,0,0,0,0
"C281",0.0377964473009227,-0.0536504846985666,0,0.0936502810985553,0,0,0.0174079956930223,0,0,0,0,0
"C282",0.0377964473009227,0.0419558395707286,0.0112802214437046,0,-0.0287438600302424,0,0,0,0,0.0128876959584404,0,0
"C283",0.0377964473009227,0.0168176425417676,0.0483984230487892,0,0.108086825721455,0,0,0,0,0,0,0
"C284",0.0377964473009227,-0.0377893389140414,0,0.00601489402547576,0,0,0.0888007980263724,0,0,0,0,0
"C285",0.0377964473009227,-0.0194771361949825,0,-0.0469279042945048,0,0,0,-0.011202473900118,0,0,0,0
"C286",0.0377964473009227,0.0111075267305928,0.0454228433530702,0,0.0760155485455165,0,0,0,0,0,0,0
"C287",0.0377964473009227,0.00627824801618486,0.0616194975049921,0,-0.0219582834654817,0,0,0,0,-0.0178894720511744,0,0
"C288",0.0377964473009227,0.072165990850282,-0.0702353444288249,0,0,0.00229375110387357,0,0,0,0,0,0
"C289",0.0377964473009227,0.00256621280893945,0.0472847231563181,0,0.0214245277062633,0,0,0,0,0,0,0
"C290",0.0377964473009227,0.0114395352195667,0.0702837201501108,0,-0.011852558080602,0,0,0,0,0.0113314305967119,0,0
"C291",0.0377964473009227,-0.0280883609645194,0,-0.0248210033421899,0,0,0,0.0465407326231525,0,0,-0.0341732310149059,0
"C292",0.0377964473009227,-0.018363866392211,0,-0.0437885435829743,0,0,0,-0.065184059409016,0,0,0,0
"C293",0.0377964473009227,0.0313284702555954,0.0552951743363198,0,0.0798685868657588,0,0,0,0,0,0,0
"C294",0.0377964473009227,-0.0215920696315587,0,-0.0266592820578729,0,0,0,-0.0237841975685172,0,0,0,0
"C295",0.0377964473009227,0.0705779028193278,-0.0763954707264368,0,0,0.0386511898793373,0,0,0,0,0,0
"C296",0.0377964473009227,-0.000424536076028399,0,-0.0548521474195123,0,0,0,-0.09519606639823,0,0,0,0
"C297",0.0377964473009227,-0.0175145150601062,0,-0.0419051448648556,0,0,0,0.131127341089125,0,0,0.182084607854747,0
"C298",0.0377964473009227,-0.0541872660713135,0,0.0691580120141564,0,0,0.0173777138358764,0,0,0,0,0
"C299",0.0377964473009227,-0.0176094088177383,0,-0.0208754546509942,0,0,0,0.0776308419178652,0,0,-0.0877547590706445,0
"C300",0.0377964473009227,0.0363701552262205,0.00096295077346491,0,-0.10648786500707,0,0,0,0,-0.00818875713717936,0,0
"C301",0.0377964473009227,0.0247495428045349,0.0678715504097146,0,0.0896136284778782,0,0,0,0,0,0,0
"C302",0.0377964473009227,-0.0537244364003022,0,0.0887911133963373,0,0,-0.0269105392085017,0,0,0,0,0
"C303",0.0377964473009227,-0.00189678756978211,0,-0.0725788561508981,0,0,0,-0.114024283490018,0,0,0,0
"C304",0.0377964473009227,-0.00511505796452968,0,-0.029508630078431,0,0,0,0.0236692870546903,0,0,-0.0447671548303794,0
"C305",0.0377964473009227,-0.00950281452537823,0,-0.0571999449794231,0,0,0,0.0343425524068583,0,0,-0.12146235720704,0
"C306",0.0377964473009227,0.028254088441822,0.0665174844860857,0,0.0307418154744129,0,0,0,0,0,0,0
"C307",0.0377964473009227,-0.0244730406657492,0,-0.00544075679741163,0,0,0,-0.00168769416047552,0,0,0,0
"C308",0.0377964473009227,0.076797073288601,-0.110318555993328,0,0,0.188344103141403,0,0,0,0,0,0
"C309",0.0377964473009227,-0.0444420602597982,0,0.0759129224013237,0,0,0.0942521327197757,0,0,0,0,0
"C310",0.0377964473009227,-0.0567962266924557,0,0.100687027880711,0,0,-0.0257947140675473,0,0,0,0,0
"C311",0.0377964473009227,0.0233346565242256,-0.00293994375242724,0,0,-0.0406082397743108,0,0,0,0,0,0
"C312",0.0377964473009227,0.0242300714347074,0.0704786083130047,0,0.129653472555382,0,0,0,0,0,0,0
"C313",0.0377964473009227,0.0311414458693436,0.0650452698223651,0,0.0960755920089361,0,0,0,0,0,0,0
"C314",0.0377964473009227,0.0243781754605594,0.06407617974613,0,0.0704668710376898,0,0,0,0,0,0,0
"C315",0.0377964473009227,-0.0464736096080965,0,0.0323028597359633,0,0,-0.0562944860755965,0,0,0,0,0
"C316",0.0377964473009227,-0.0516397672718927,0,0.0694234486026226,0,0,0.0482299696629847,0,0,0,0,0
"C317",0.0377964473009227,0.0373192744258536,0.056592294080978,0,0.0592084931904152,0,0,0,0,0,0,0
"C318",0.0377964473009227,0.0139994244405538,0.0732266119911632,0,0.108986035441572,0,0,0,0,0,0,0
"C319",0.0377964473009227,0.0448357322941477,-0.0459575557208529,0,0,0.00528716153466625,0,0,0,0,0,0
"C320",0.0377964473009227,0.0069177312736437,0.00121575483697587,0,-0.0294513507856714,0,0,0,0,-0.142732281510758,0,0
"C321",0.0377964473009227,0.00494442982075203,0.0146495090809277,0,0.0417015797091271,0,0,0,0,0,0,0
"C322",0.0377964473009227,-0.040358145132847,0,0.0104793163129269,0,0,0.159988022182778,0,0,0,0,0
"C323",0.0377964473009227,-0.0539882472353012,0,0.0703376381751152,0,0,0.084167057936308,0,0,0,0,0
"C324",0.0377964473009227,0.0116355538456724,0.0546550440770824,0,0.0168613660999913,0,0,0,0,0,0,0
"C325",0.0377964473009227,-0.0443404606052157,0,-0.00345368406494232,0,0,0,0.0126158134426136,0,0,0.0699852276463392,0
"C326",0.0377964473009227,0.0313800214268072,0.0561758801206497,0,0.141243059208435,0,0,0,0,0,0,0
"C327",0.0377964473009227,0.0263810258964846,0.0785504716232075,0,0.0384458914801106,0,0,0,0,0,0,0
"C328",0.0377964473009227,0.0246986831401843,0.0774249397001956,0,0.025320927614117,0,0,0,0,0,0,0
"C329",0.0377964473009227,0.0608282892660762,-0.0227501397385349,0,0,0.0694434942500562,0,0,0,0,0,0
"C330",0.0377964473009227,-0.0217894135938707,0,-0.0370873979954665,0,0,0,-0.0545790981941396,0,0,0,0
"C331",0.0377964473009227,-0.0495802680708906,0,0.0492661111458742,0,0,-0.0612025100264385,0,0,0,0,0
"C332",0.0377964473009227,-0.0215793235906695,0,-0.00501560751520248,0,0,0,-0.0363543929873188,0,0,0,0
"C333",0.0377964473009227,-0.0227922296509763,0,-0.00379348444754563,0,0,0,0.11707447668958,0,0,0.0115932048459007,0
"C334",0.0377964473009227,-0.0427293940372753,0,0.0194956082969508,0,0,0.0997335432302705,0,0,0,0,0
"C335",0.0377964473009227,-0.000857813474002302,0,-0.0766196918544412,0,0,0,-0.0817402696806216,0,0,0,0
"C336",0.0377964473009227,-0.0414668012778567,0,0.0596657341507302,0,0,0.0826075875699561,0,0,0,0,0
"C337",0.0377964473009227,-0.0438543315926083,0,0.0719978878347122,0,0,-0.112588481959448,0,0,0,0,0
"C338",0.0377964473009227,0.034792274739954,0.00185458385381161,0,-0.0463002289967146,0,0,0,0,0.1821314542871,0,0
"C339",0.0377964473009227,0.0455191404103166,0.0147929389784532,0,-0.0385206521166075,0,0,0,0,-0.0318199862629314,0,0
"C340",0.0377964473009227,-0.0388975744574409,0,0.0319873612741964,0,0,0.0882790584528384,0,0,0,0,0
"C341",0.0377964473009227,-0.0338972301576713,0,0.0216981101359698,0,0,0.0565268916988509,0,0,0,0,0
"C342",0.0377964473009227,0.0293150905505282,0.00377757782452801,0,-0.00449736283559884,0,0,0,0,0.0159546340523507,0,0
"C343",0.0377964473009227,0.0487396613614839,0.00168482043467903,0,-0.070767775385782,0,0,0,0,-0.0173923088484886,0,0
"C344",0.0377964473009227,-0.0291408120293039,0,0.0139373581159153,0,0,-0.0302870461278923,0,0,0,0,0
"C345",0.0377964473009227,-0.0195295878974094,0,-0.00680852457070761,0,0,0,-0.0978685799173863,0,0,0,0
"C346",0.0377964473009227,-0.0182306492837511,0,-0.0193692299612093,0,0,0,0.13200481532325,0,0,-0.141272427975861,0
"C347",0.0377964473009227,-0.0550321017408592,0,0.0890741990920831,0,0,-0.0350248511695715,0,0,0,0,0
"C348",0.0377964473009227,-0.00709192462937467,0,-0.0276943890777104,0,0,0,0.0703366793582211,0,0,0.10366832002624,0
"C349",0.0377964473009227,-0.0165085359415612,0,-0.0130827784869018,0,0,0,0.0179325660093928,0,0,0.0265129830970238,0
"C350",0.0377964473009227,-0.0187156907559491,0,-0.0314186809465084,0,0,0,-0.0268924337548874,0,0,0,0
"C351",0.0377964473009227,0.0534295677723785,0.00245471766708871,0,-0.0272192749880188,0,0,0,0,0.0294088985660002,0,0
"C352",0.0377964473009227,-0.0321138359165278,0,0.00642893422544088,0,0,0.0112109635283971,0,0,0,0,0
"C353",0.0377964473009227,-0.0453144477970046,0,0.0123061293519464,0,0,0.0371585579707413,0,0,0,0,0
"C354",0.0377964473009227,-0.0501609120478977,0,0.0435063306829824,0,0,-0.0140562844236974,0,0,0,0,0
"C355",0.0377964473009227,-0.0374925068199483,0,0.00334630024755618,0,0,0.0135463885454308,0,0,0,0,0
"C356",0.0377964473009227,-0.00187643018470147,0,-0.000284935120588184,0,0,0,-0.0310343876134966,0,0,0,0
"C357",0.0377964473009227,0.0224202714466354,0.07107644445307,0,0.072525908333784,0,0,0,0,0,0,0
"C358",0.0377964473009227,-0.0604646598834802,0,0.100807750169679,0,0,-0.0645387303290063,0,0,0,0,0
"C359",0.0377964473009227,0.0796277683300975,-0.0982578711495774,0,0,0.102748577073237,0,0,0,0,0,0
"C360",0.0377964473009227,-0.0555175561814163,0,0.116331426473014,0,0,-0.00259589272449003,0,0,0,0,0
"C361",0.0377964473009227,0.0213974141192314,0.0714429419703287,0,0.0247348121719811,0,0,0,0,0,0,0
"C362",0.0377964473009227,-0.0476611346536295,0,0.0611350002414265,0,0,0.0454882392294676,0,0,0,0,0
"C363",0.0377964473009227,0.0823406284108651,-0.111893297862783,0,0,0.205776311564743,0,0,0,0,0,0
"C364",0.0377964473009227,0.043054213053496,0.011809234836484,0,-0.00754057123249461,0,0,0,0,-0.0110929740412976,0,0
"C365",0.0377964473009227,-0.0284405527650803,0,0.0169277013228787,0,0,0.00266994297202938,0,0,0,0,0
"C366",0.0377964473009227,-0.0200464903523158,0,-0.00294162264524849,0,0,0,-0.0489458988288005,0,0,0,0
"C367",0.0377964473009227,0.00958817021433822,0.0166725714605595,0,-0.0535433167242257,0,0,0,0,0.0894315275421298,0,0
"C368",0.0377964473009227,0.000841368962665046,0.0405921038405225,0,0.0313015288249844,0,0,0,0,0,0,0
"C369",0.0377964473009227,0.0146804597451527,0.0627152519113019,0,0.0137794217379511,0,0,0,0,0,0,0
"C370",0.0377964473009227,-0.0140860808481699,0,-0.0347197382088856,0,0,0,0.0528499717069333,0,0,0.0719802857916095,0
"C371",0.0377964473009227,-0.0104591862974013,0,-0.0591575931298515,0,0,0,0.0277390363821502,0,0,-0.0605882027328058,0
"C372",0.0377964473009227,-0.0234434060237019,0,-0.0163628000810802,0,0,0,-0.0427159658680761,0,0,0,0
"C373",0.0377964473009227,-0.0122920079690359,0,-0.0653584660469138,0,0,0,0.0294347491956288,0,0,0.0784911701963234,0
"C374",0.0377964473009227,-0.0175127216110729,0,-0.0462684821639517,0,0,0,0.129182173169174,0,0,0.0938996948918098,0
"C375",0.0377964473009227,-0.0591235769731872,0,0.067603870304342,0,0,0.0027074680869824,0,0,0,0,0
"C376",0.0377964473009227,-0.0549837386904097,0,0.103835913271299,0,0,0.0205451403327885,0,0,0,0,0
"C377",0.0377964473009227,0.0223135551327039,0.0621247162605679,0,-0.0764153015961171,0,0,0,0,-0.00439825085437931,0,0
"C378",0.0377964473009227,0.0614670762409723,-0.0335976687072941,0,0,0.0612422221116136,0,0,0,0,0,0
"C379",0.0377964473009227,0.0724950849861251,-0.056317357935303,0,0,-0.00464013905759355,0,0,0,0,0,0
"C380",0.0377964473009227,-0.0521171495827072,0,0.0693759406328933,0,0,0.0329645844524738,0,0,0,0,0
"C381",0.0377964473009227,-0.0360155735330809,0,0.0468722881407165,0,0,-0.0533322922681466,0,0,0,0,0
"C382",0.0377964473009227,0.0393640993478889,-0.00727752478548096,0,0,-0.125418634391948,0,0,0,0,0,0
"C383",0.0377964473009227,-0.000483495126842656,0,-0.0641303030742743,0,0,0,-0.0572926633898346,0,0,0,0
"C384",0.0377964473009227,0.056908024005135,-0.0135700753862024,0,0,-0.0120501031080963,0,0,0,0,0,0
"C385",0.0377964473009227,-0.0245280157597706,0,0.00368656655824745,0,0,0.0934134208020938,0,0,0,0,0
"C386",0.0377964473009227,0.0299635517873399,0.000789854707107074,0,-0.0446099466956167,0,0,0,0,-0.00186666365497313,0,0
"C387",0.0377964473009227,-0.0213352988272678,0,-6.9639268799582e-05,0,0,0,-0.0347204910447189,0,0,0,0
"C388",0.0377964473009227,0.0587768406265404,-0.0165396345331966,0,0,0.0324873552931317,0,0,0,0,0,0
"C389",0.0377964473009227,0.019390797418005,0.0379354687907412,0,0.0118711705742848,0,0,0,0,0,0,0
"C390",0.0377964473009227,-0.0568932833014087,0,0.0645118450082958,0,0,0.0419310858174925,0,0,0,0,0
"C391",0.0377964473009227,-0.000296671866460313,0,-0.0564295380683108,0,0,0,-0.0747056390576018,0,0,0,0
"C392",0.0377964473009227,0.0025128450248073,0.0298683649447045,0,-0.0606807622477725,0,0,0,0,-0.00661997619013301,0,0
"C393",0.0377964473009227,0.00534596611742768,0.00935576406010996,0,-0.0795571537841403,0,0,0,0,-0.0240878157828083,0,0
"C394",0.0377964473009227,-0.0182658424504494,0,-0.0412315020388103,0,0,0,0.112208281649912,0,0,-0.0663798983075765,0
"C395",0.0377964473009227,0.0382488642625511,-0.0323237253230966,0,0,0.0143217506380508,0,0,0,0,0,0
"C396",0.0377964473009227,0.0314352804737776,9.3451882768075e-05,0,-0.0392794774626768,0,0,0,0,-0.0192481565914624,0,0
"C397",0.0377964473009227,-0.0340142583337209,0,0.00879927839973322,0,0,0.0904413043338929,0,0,0,0,0
"C398",0.0377964473009227,-0.00893967064140768,0,-0.0663543544424658,0,0,0,-0.150347382652453,0,0,0,0
"C399",0.0377964473009227,-0.0289126514574081,0,-0.0455405542451108,0,0,0,-0.0249566385486961,0,0,0,0
"C400",0.0377964473009227,0.0354142132280459,0.00770103317231985,0,-0.0777172847693715,0,0,0,0,-0.141600678104833,0,0
"C401",0.0377964473009227,0.0224816204278172,0.079818222244704,0,0.0168432665918714,0,0,0,0,0,0,0
"C402",0.0377964473009227,-0.0501977901530932,0,0.0607439492665385,0,0,0.0225155803597593,0,0,0,0,0
"C403",0.0377964473009227,-0.0446512795282632,0,0.0451085458051366,0,0,-0.0477952091450746,0,0,0,0,0
"C404",0.0377964473009227,0.0287451927905219,0.0115658064454012,0,-0.128059990496162,0,0,0,0,-0.0163439008144281,0,0
"C405",0.0377964473009227,0.0152389206657185,0.0422087817012962,0,0.115811498385138,0,0,0,0,0,0,0
"C406",0.0377964473009227,-0.0193880514235198,0,-0.0369589547719774,0,0,0,-0.0628769497535925,0,0,0,0
"C407",0.0377964473009227,-0.0430505501338089,0,0.00900270677995611,0,0,0.17943965613785,0,0,0,0,0
"C408",0.0377964473009227,-0.0577851553374324,0,0.0684942732179885,0,0,0.0289894683291747,0,0,0,0,0
"C409",0.0377964473009227,0.0459722469237503,-0.0479988117048369,0,0,-0.0752658156770252,0,0,0,0,0,0
"C410",0.0377964473009227,-0.00739115146123571,0,0.00150036799635233,0,0,0.0498763941465183,0,0,0,0,0
"C411",0.0377964473009227,0.0258911957336688,0.0717936194037164,0,0.0827314345915864,0,0,0,0,0,0,0
"C412",0.0377964473009227,0.0293462068466464,-0.0183998709532879,0,0,-0.0572529764045716,0,0,0,0,0,0
"C413",0.0377964473009227,-0.0186242163954856,0,-0.0407911267269452,0,0,0,0.0602239247571383,0,0,0.0612664840664378,0
"C414",0.0377964473009227,0.015951849521151,-0.0289041778967465,0,0,0.00391600032385897,0,0,0,0,0,0
"C415",0.0377964473009227,-0.0198803225799071,0,-0.0222910236450094,0,0,0,0.0685118299949965,0,0,0.0272491146730343,0
"C416",0.0377964473009227,0.0113141186366546,0.0312789921935293,0,-0.0911270114525113,0,0,0,0,0.00076623549068509,0,0
"C417",0.0377964473009227,-0.0533082051766437,0,0.0951242330418183,0,0,-0.00291441945757506,0,0,0,0,0
"C418",0.0377964473009227,0.0279741195174309,0.0779810483217538,0,0.0802436142895865,0,0,0,0,0,0,0
"C419",0.0377964473009227,0.0233759571684646,0.058816493558502,0,0.050175670532964,0,0,0,0,0,0,0
"C420",0.0377964473009227,-0.030000854716503,0,-0.031396363037525,0,0,0,0.096161093491867,0,0,0.104133692737239,0
"C421",0.0377964473009227,0.044809305396622,0.00414125344296687,0,0.0659821354074078,0,0,0,0,0,0,0
"C422",0.0377964473009227,-0.0295880679600183,0,0.00731643348768282,0,0,0.0389393361702705,0,0,0,0,0
"C423",0.0377964473009227,0.0224631528001888,0.068294371201777,0,0.0614449449141037,0,0,0,0,0,0,0
"C424",0.0377964473009227,-0.0233652791418983,0,-0.00685239288834293,0,0,0,0.219043138901803,0,0,0.0453398816002887,0
"C425",0.0377964473009227,-0.0442457344282261,0,0.0307734202155699,0,0,0.155787654028129,0,0,0,0,0
"C426",0.0377964473009227,-0.0105720390555617,0,0.00374786727212498,0,0,0.0109808751778198,0,0,0,0,0
"C427",0.0377964473009227,-0.00196498368843006,0,-0.131872404398287,0,0,0,-0.0706119366359056,0,0,0,0
"C428",0.0377964473009227,0.0436056362267956,-0.0209838075377116,0,0,0.0572890700188655,0,0,0,0,0,0
"C429",0.0377964473009227,-0.0149748926166927,0,-0.0775121246534208,0,0,0,0.130533720286137,0,0,-0.110177278552063,0
"C430",0.0377964473009227,-0.0478421782725909,0,0.0810245859204144,0,0,0.0714203280833728,0,0,0,0,0
"C431",0.0377964473009227,0.0779430590378424,-0.109896199247404,0,0,0.118817415458113,0,0,0,0,0,0
"C432",0.0377964473009227,-0.0534054878009007,0,0.0570670040661963,0,0,0.147321952064166,0,0,0,0,0
"C433",0.0377964473009227,-0.019114086866893,0,-0.0287131622281394,0,0,0,0.0501108326205321,0,0,0.0905693636275299,0
"C434",0.0377964473009227,-0.0524547928625208,0,0.0906105950739159,0,0,-0.0245411750071124,0,0,0,0,0
"C435",0.0377964473009227,-0.0598426919113719,0,0.0871437965846071,0,0,0.059033959998822,0,0,0,0,0
"C436",0.0377964473009227,-0.0199952371295011,0,-0.0250343774900956,0,0,0,0.0187713291491391,0,0,0.0626150336744009,0
"C437",0.0377964473009227,0.0791830904205043,-0.0839624141901884,0,0,0.00184307718428261,0,0,0,0,0,0
"C438",0.0377964473009227,-0.0178544626529089,0,0.0318757348054113,0,0,-0.00953258870438205,0,0,0,0,0
"C439",0.0377964473009227,-0.0189387005732399,0,-0.0190688716793963,0,0,0,0.0748170355416133,0,0,0.105172731401029,0
"C440",0.0377964473009227,-0.0375972094855466,0,-0.015540793935357,0,0,0,0.000998283028897707,0,0,-0.0692943073499391,0
"C441",0.0377964473009227,-0.00693226248380101,0,-0.00661430203242954,0,0,0,0.152317130876708,0,0,-0.0491932999108029,0
"C442",0.0377964473009227,-0.0167577887577794,0,-0.04038730889228,0,0,0,-0.00167897334092566,0,0,0,0
"C443",0.0377964473009227,-0.0472864802184426,0,0.0902633632619792,0,0,-0.0136290555145842,0,0,0,0,0
"C444",0.0377964473009227,-0.0126610108482981,0,0.00043553928197953,0,0,-0.0975443846902333,0,0,0,0,0
"C445",0.0377964473009227,0.0086763631418641,0.050337694462015,0,-0.0662886151779536,0,0,0,0,0.000295759689494057,0,0
"C446",0.0377964473009227,0.0207734040854606,0.0873247945788785,0,0.0240003082008887,0,0,0,0,0,0,0
"C447",0.0377964473009227,0.0175281617764643,0.0635113936035843,0,0.0276963450408463,0,0,0,0,0,0,0
"C448",0.0377964473009227,0.016464872344348,0.0477279996798667,0,0.00776442526420579,0,0,0,0,0,0,0
"C449",0.0377964473009227,0.0748394050397806,-0.119088995098001,0,0,0.194698313908474,0,0,0,0,0,0
"C450",0.0377964473009227,0.00150391957898397,0.0577297163958055,0,-0.0745553133314119,0,0,0,0,0.136591221206992,0,0
"C451",0.0377964473009227,-0.0554720416197459,0,0.0254486761337001,0,0,0.0305979971066859,0,0,0,0,0
"C452",0.0377964473009227,-0.00287408338449413,0,-0.0109222127099718,0,0,0,0.0552741018057058,0,0,-0.0384031413374201,0
"C453",0.0377964473009227,-0.000459806359333336,0,-0.0213130745751948,0,0,0,0.156407272950134,0,0,0.138405202609361,0
"C454",0.0377964473009227,0.0715024147666931,-0.0714075323137206,0,0,-0.00587595356655518,0,0,0,0,0,0
"C455",0.0377964473009227,-0.0545032596532983,0,0.0949060605437675,0,0,0.04229282459357,0,0,0,0,0
"C456",0.0377964473009227,-0.0568466835951045,0,0.0855911395558412,0,0,-0.000556721833757626,0,0,0,0,0
"C457",0.0377964473009227,-0.0096860672598971,0,-0.0325289139554143,0,0,0,-0.0546822128647255,0,0,0,0
"C458",0.0377964473009227,-0.043912947196331,0,0.00609946926795018,0,0,0.11754167423553,0,0,0,0,0
"C459",0.0377964473009227,0.00485378689359221,0.0488343850511477,0,-0.0549861767784923,0,0,0,0,0.0693409565495445,0,0
"C460",0.0377964473009227,-0.0350745034296655,0,-0.0373247769173402,0,0,0,0.0716010935260456,0,0,-0.156503889156548,0
"C461",0.0377964473009227,0.0284612166013149,0.0653107166855795,0,0.125377844847366,0,0,0,0,0,0,0
"C462",0.0377964473009227,-0.0177058045916608,0,-0.0419690742957973,0,0,0,0.0517248337269849,0,0,-0.0324698492849587,0
"C463",0.0377964473009227,0.0408290367951882,0.0360481039041107,0,-0.010343852363222,0,0,0,0,-0.0948731533380979,0,0
"C464",0.0377964473009227,0.0141553609629207,0.00460233172072505,0,0.00182298856730817,0,0,0,0,0,0,0
"C465",0.0377964473009227,-0.0113731428376562,0,-0.0342469655112168,0,0,0,-0.0147007924061543,0,0,0,0
"C466",0.0377964473009227,-0.0256950067994539,0,-0.00608286629468791,0,0,0,0.0547475471911166,0,0,0.0615730832900605,0
"C467",0.0377964473009227,-0.0186436867559132,0,-0.0158528202535825,0,0,0,0.0639374401730679,0,0,-0.0930416529512628,0
"C468",0.0377964473009227,0.0334210810246397,-0.000583472579457275,0,0,-0.120909800781205,0,0,0,0,0,0
"C469",0.0377964473009227,-0.0294470296078905,0,-0.00791374244109318,0,0,0,0.10890236680042,0,0,0.133661809246011,0
"C470",0.0377964473009227,0.0602718554524003,-0.0477120311145684,0,0,-0.0848224265006846,0,0,0,0,0,0
