"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"Row10",0.0040077457942657,-0.00212116918719715,-0.0027930185229067,-0.00256105800242733,-0.000668889391183009,-0.0019722103200862,4.87883684467099e-05,0.00317333974431624,-0.000916068338543122,0.000578242306746146,-0.000267316069245412,0.000273746621074339,0.000180715374038465,-0.00137180952542136,2.87478633345546e-06,0.00183822835850473,-0.0018142380714514,-0.000954232407803357,-0.0225811049543929,-0.00149930608520843,0.0152771708877643,0.0131919037515776,-0.000368315233758049,0.000110859352248827,0.0040513011893995,9.32705477732716e-05,0,0.000133655092286214,0,-0.0014545559767675
"Row11",0.00396506146856779,-0.00205078115300522,-0.00262420725891201,-0.00306193657791226,-0.000598564678912035,-0.00202216911650419,3.51297827728083e-05,0.00317971509063339,-0.000956238920500863,0.000340758873061934,-0.00040439716325698,0.000423003155245822,0.000128394811223537,-0.00147373382227512,9.71747034060536e-05,0.00271361144600444,-0.00151046764439254,-0.00104124733025114,-0.0230303062029244,-0.00178746019250451,0.0141940391949239,0.0116937293755546,-0.000794995208300671,0.000319461387491384,0.00457022663765405,0.000151135567196256,0,-2.57188644202508e-06,0,-0.00136058890372849
"Row12",0.00420290400378531,-0.00214137411561345,-0.0026208198404044,-0.00340241507842133,-0.000444778290274661,-0.00147655956042607,1.82066028597169e-05,0.00326485450705139,-0.0013660250276516,1.77123790438009e-05,-2.08498428992623e-05,0.000432698492284533,-5.47324383866555e-05,-0.00209547616843658,0.000194144526538105,0.00463316300086768,-0.00095154089384069,-0.000355097961800064,-0.0226375883568652,-0.00123069166613443,0.0167985776051659,0.00991834664350934,-0.000962104628021959,0.000742236294546598,0.0043747377899258,7.75444240403315e-05,0,2.75501254667988e-05,0,-0.00116851808262413
"Row13",0.00531583981634978,-0.00399449467456074,-0.00345630223340833,-0.00426653759282983,-0.000407843510795218,-0.000536490096289695,-0.000246367067312401,0.00511795726039712,-0.00189188890728293,-5.04567474228175e-05,0.000317873904222542,-4.03350559008454e-05,0.00114008033342748,-0.0036800776798945,0.000868337436099081,0.00556037383115757,-0.000260970851000347,-0.000220790028369368,-0.026135999829387,-0.00119546736728425,0.011051654125841,0.0100214265526731,-0.000408119048396334,0.000153060913053247,0.00537692899639323,0.000347245910210483,0,-0.000835079959850227,0,-0.00162833658727129
"Row14",0.0054210237012676,-0.0040516713491085,-0.00376055793202296,-0.00439172487958798,-0.000643570517363227,-0.000673347322421372,-0.000174791281578842,0.00495710986352291,-0.0022249021221319,0.00045292438153989,0.000229640461767143,-6.41730539496535e-05,0.00112635203070965,-0.00399767621926555,0.00119194417948187,0.00677499092526125,-0.000714597755492466,-0.000565629162032879,-0.026590544526046,-0.00110879844838146,0.0107697333494674,0.010901747148486,-0.000391914279182608,0.00021126179174149,0.00422552383839821,0.00041148514883842,0,-0.00079617606241371,0,-0.0014842661932625
"Row15",0.00577354210441774,-0.00466710726322934,-0.00400122673990727,-0.00429189957716246,-0.000447072159256267,-0.00137565907329703,-0.000135218255667308,0.00492402084995487,-0.00173100095777786,0.000366473334094163,0.000303718702071513,-6.33513365152136e-05,0.000992372719880274,-0.00549650924982653,0.00106407771559701,0.00787533955757918,-0.000306362516836744,5.63431514553908e-05,-0.0270624205906395,-0.00107206776076484,0.0082351742670116,0.00684175643993472,-0.000556114230175918,0.000199834785177119,0.00336159144322786,5.43228428795226e-05,0,-0.000817703537668002,0,-0.00160945961398303
"Row16",0.00592169787503692,-0.00479376945281795,-0.00409960475148936,-0.00420301782356888,-0.000424571290705884,-0.00180763328851157,-0.000177975518578609,0.00493135536366869,-0.0015130311741505,0.000353901112922433,0.00031958208911046,-0.000215451479091762,0.00084640150673062,-0.00541696124499979,0.00126633377264092,0.0087849869869023,-0.000335792026334024,1.96419363161175e-05,-0.0263397193085446,-0.00106876023799101,0.00586018590539073,0.00618530315796445,-0.000852389426274085,0.000186099132825159,0.00338260014117499,0.000153417403403725,0,-0.000819604805407209,0,-0.00146546844209362
"Row17",0.00659588515519093,-0.0050985831905509,-0.00464928519325762,-0.00414689138534123,-0.000295384658828681,-0.00276337921758903,-0.000411977477658882,0.00586889620332506,-0.00105732882985456,0.000204542064891268,4.99033586387909e-05,-0.000695492291491116,0.000556662321189739,-0.0120478303054899,0.0022549955151689,0.0099097512973721,-7.47865360716981e-05,0.000353020487221488,-0.0268613910142523,-0.00168706264858079,0.00237950744039734,0.00392827843702456,-0.00118753908745885,0.000301105879311889,0.00291815084647308,0.000135611019466191,0,-0.00192327188291037,0,-0.00199128397030886
"Row18",0.00756364127390394,-0.00519068030018545,-0.00563456519730898,-0.00339600220775871,-0.000272960987408564,-0.00252183516934201,-0.000641914750488322,0.00606542391925684,-0.000614891379738718,4.0267100106813e-05,-0.000133365823148897,-0.00056629453292401,0.00167620412297729,-0.0122917384388587,0.00341571395631695,0.00946919551892523,-0.000142303624750855,-0.000384643778698826,-0.0279623973595043,-0.002304028503962,0.00235449345268378,0.00538746343457708,-0.00177019939141304,0.000851692108340345,0.000855222806574839,0.000381623356732654,0,-0.00389426199004887,0,-0.00204704599720198
"Row19",0.00910765066808431,-0.00635433340521027,-0.00660877869923128,-0.00430587249528803,0.000106254275132763,-0.00425605752857156,-0.000280937051773411,0.00432845951922882,3.60391492733627e-06,-0.00141885888753226,6.88297744411686e-05,-0.00305777713435886,0.0103024803721069,-0.0114862493836788,0.0140124992284648,0.0154693598991303,0.000100556846470021,-0.000767546107832342,-0.0197392948609875,-0.000499174770266767,-0.0089552545590292,-0.00101898643320649,-0.00130846299082361,0.00143235593968187,-0.000648016722537973,0.00203334647715739,0,-0.0106804311417757,0,-0.00169101315026485
