"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"Row128",0.0379049021789452,0.00573777898813137,0.000462307774500237,0,0.110346373760674,0,0,0,-0.118249783678274,0,0,0,0,0,0,0,0,0.0215982604308086,0,0,0,0,0,0,0,0,0,0,0,0
"Row129",0.0379049021789452,0.00629781267280285,0.000470954413121217,0,0.110943848640571,0,0,0,-0.116474540348498,0,0,0,0,0,0,0,0,-0.00584129171079901,0,0,0,0,0,0,0,0,0,0,0,0
"Row130",0.0379049021789452,0.0069371944096974,0.000179496132809962,0,0.111559714525705,0,0,0,-0.111390335993988,0,0,0,0,0,0,0,0,-0.0427218014310478,0,0,0,0,0,0,0,0,0,0,0,0
"Row131",0.0379049021789452,0.0072155526918408,0.00026718862924633,0,0.112124183615246,0,0,0,-0.110091681957072,0,0,0,0,0,0,0,0,-0.0684699831601433,0,0,0,0,0,0,0,0,0,0,0,0
"Row132",0.0379049021789452,0.00752571959609339,0.000339314716970491,0,0.111569602558108,0,0,0,-0.110731068292286,0,0,0,0,0,0,0,0,-0.074898768962384,0,0,0,0,0,0,0,0,0,0,0,0
"Row133",0.0379049021789452,0.00754705631182497,0.000296908667726518,0,0.111485410083674,0,0,0,-0.110777133651966,0,0,0,0,0,0,0,0,-0.07754445972225,0,0,0,0,0,0,0,0,0,0,0,0
"Row134",0.0379049021789452,0.00748421458167562,0.000260270945655205,0,0.112226679885064,0,0,0,-0.109513394076615,0,0,0,0,0,0,0,0,-0.0816557262897859,0,0,0,0,0,0,0,0,0,0,0,0
"Row135",0.0379049021789452,0.0077566056497208,0.000265587535879603,0,0.112251418368787,0,0,0,-0.108842307898289,0,0,0,0,0,0,0,0,-0.0932389717266522,0,0,0,0,0,0,0,0,0,0,0,0
"Row136",0.0379049021789452,0.00929746590241537,0.00198161962545202,0,0.111359301937752,0,0,0,-0.096768807610165,0,0,0,0,0,0,0,0,-0.147625057617753,0,0,0,0,0,0,0,0,0,0,0,0
"Row137",0.0379049021789452,0.010804986906315,0.0006431823977056,0,0.111304503608035,0,0,0,-0.0904598821378172,0,0,0,0,0,0,0,0,-0.185693271630898,0,0,0,0,0,0,0,0,0,0,0,0
"Row138",0.0379049021789452,0.0112271721723226,0.000721652378889133,0,0.111028464844275,0,0,0,-0.0861381421087113,0,0,0,0,0,0,0,0,-0.20588141415121,0,0,0,0,0,0,0,0,0,0,0,0
"Row139",0.0379049021789452,0.011214017123119,0.000478149008585553,0,0.11051455614662,0,0,0,-0.084840407440758,0,0,0,0,0,0,0,0,-0.211694334304875,0,0,0,0,0,0,0,0,0,0,0,0
"Row140",0.0379049021789452,0.0112102830614723,0.000376816739533105,0,0.110420349400711,0,0,0,-0.0834333824232128,0,0,0,0,0,0,0,0,-0.210664207598587,0,0,0,0,0,0,0,0,0,0,0,0
"Row141",0.0379049021789452,0.0115051248057962,0.000175138984083421,0,0.110533305016746,0,0,0,-0.0817601764899562,0,0,0,0,0,0,0,0,-0.217194479235296,0,0,0,0,0,0,0,0,0,0,0,0
"Row142",0.0379049021789452,0.0114958080559298,0.000175000842902952,0,0.110527661687659,0,0,0,-0.0809416666330357,0,0,0,0,0,0,0,0,-0.215964271587152,0,0,0,0,0,0,0,0,0,0,0,0
"Row143",0.0379049021789452,0.012226097954556,1.24516611959881e-05,0,0.108361947073544,0,0,0,-0.0720780358132117,0,0,0,0,0,0,0,0,-0.229248212340144,0,0,0,0,0,0,0,0,0,0,0,0
"Row144",0.0379049021789452,0.0129693881523406,7.40219246868583e-05,0,0.109105090340588,0,0,0,-0.0678419033050768,0,0,0,0,0,0,0,0,-0.215258268218507,0,0,0,0,0,0,0,0,0,0,0,0
"Row145",0.0379049021789452,0.0134107165170477,-3.99207811613453e-05,0,0,-0.135037190806572,0,0,0,0,0,-0.231814577308168,0,0,0,0,0,0,0,0,0,0,0,0.161478882527267,0,0,0,0,0,0
"Row146",0.0379049021789452,0.0137909546483121,-3.82313033339706e-05,0,0,-0.1352406428061,0,0,0,0,0,-0.229689329239774,0,0,0,0,0,0,0,0,0,0,0,0.166793568040476,0,0,0,0,0,0
"Row147",0.0379049021789452,0.0141378684578983,-2.10619301733157e-05,0,0,-0.135605970300557,0,0,0,0,0,-0.230572050126448,0,0,0,0,0,0,0,0,0,0,0,0.168948361955728,0,0,0,0,0,0
"Row148",0.0379049021789452,0.0139980067587013,-4.75473736077155e-05,0,0,-0.136123520956762,0,0,0,0,0,-0.231339884175439,0,0,0,0,0,0,0,0,0,0,0,0.179833514253356,0,0,0,0,0,0
"Row149",0.0379049021789452,0.0141024659152221,-6.38680438232569e-05,0,0,-0.136232317557958,0,0,0,0,0,-0.231302179612675,0,0,0,0,0,0,0,0,0,0,0,0.184224926772283,0,0,0,0,0,0
"Row150",0.0379049021789452,0.014724841847068,-8.1366553144279e-05,0,0,-0.137730374773532,0,0,0,0,0,-0.22047486638852,0,0,0,0,0,0,0,0,0,0,0,0.195269709772111,0,0,0,0,0,0
"Row151",0.0379049021789452,0.0149168631429443,-5.37519429856851e-05,0,0,-0.13784658974013,0,0,0,0,0,-0.210620246767977,0,0,0,0,0,0,0,0,0,0,0,0.208822946940953,0,0,0,0,0,0
"Row152",0.0379049021789452,0.0150704274496859,-2.29655378298385e-05,0,0,-0.138700013235832,0,0,0,0,0,-0.202122555578471,0,0,0,0,0,0,0,0,0,0,0,0.229306028904653,0,0,0,0,0,0
"Row153",0.0379049021789452,0.0153360518518446,-5.84308944185133e-06,0,0,-0.139475703219531,0,0,0,0,0,-0.176159558757106,0,0,0,0,0,0,0,0,0,0,0,0.254554898364476,0,0,0,0,0,0
"Row154",0.0379049021789452,0.0158122144128657,-4.80615936969651e-05,0,0,-0.14142802621324,0,0,0,0,0,-0.144447860279066,0,0,0,0,0,0,0,0,0,0,0,0.306810413787467,0,0,0,0,0,0
"Row155",0.0379049021789452,0.0158265996313571,-2.95614901777841e-05,0,0,-0.140986277218007,0,0,0,0,0,-0.143745579116356,0,0,0,0,0,0,0,0,0,0,0,0.303082819613599,0,0,0,0,0,0
"Row156",0.0379049021789452,0.0161025434056967,-2.93731298600044e-05,0,0,-0.13994274012416,0,0,0,0,0,-0.125705736372138,0,0,0,0,0,0,0,0,0,0,0,0.306223740995262,0,0,0,0,0,0
"Row157",0.0379049021789452,0.0160939104891755,-5.10376685543221e-05,0,0,-0.140244138737995,0,0,0,0,0,-0.114829900416102,0,0,0,0,0,0,0,0,0,0,0,0.311428348770571,0,0,0,0,0,0
"Row158",0.0379049021789452,0.0163695043913881,3.87536652080355e-05,0,0.106034508682115,0,0,0,-0.0396409517714206,0,0,0,0,0,0,0,0,-0.198453434777694,0,0,0,0,0,0,0,0,0,0,0,0
"Row159",0.0379049021789452,0.0167195576126897,6.58941279842686e-06,0,0.10624552945616,0,0,0,-0.0370874030334373,0,0,0,0,0,0,0,0,-0.19798728752673,0,0,0,0,0,0,0,0,0,0,0,0
"Row160",0.0379049021789452,0.017017055655327,-4.16911709530655e-05,0,0,-0.140727826527882,0,0,0,0,0,-0.0715640642580737,0,0,0,0,0,0,0,0,0,0,0,0.306281766792071,0,0,0,0,0,0
"Row161",0.0379049021789452,0.0168443784985709,-0.000117196378023777,0,0,-0.141018832493058,0,0,0,0,0,-0.0580356176113786,0,0,0,0,0,0,0,0,0,0,0,0.310191646620493,0,0,0,0,0,0
"Row162",0.0379049021789452,0.0172920499692317,-0.000250853884612023,0,0,-0.143643495483434,0,0,0,0,0,-0.0391053004666303,0,0,0,0,0,0,0,0,0,0,0,0.292207934419576,0,0,0,0,0,0
"Row163",0.0379049021789452,0.0179360898499495,-0.000416347629044038,0,0,-0.142325476517739,0,0,0,0,0,0.0100581401315535,0,0,0,0,0,0,0,0,0,0,0.232897781086154,0,0,0,0,0,0,0
"Row164",0.0379049021789452,0.0182290604959702,-0.000419368181586631,0,0,-0.143055957957989,0,0,0,0,0,0.0332352631530336,0,0,0,0,0,0,0,0,0,0,0.234113583009583,0,0,0,0,0,0,0
"Row165",0.0379049021789452,0.0192554273995197,-0.000410089576080403,0,0,-0.140308700095417,0,0,0,0,0,0.0733947569081853,0,0,0,0,0,0,0,0,0,0,0.236352190691556,0,0,0,0,0,0,0
"Row166",0.0379049021789452,0.0194784642920986,-0.000215883304386946,0,0,-0.140403355087689,0,0,0,0,0,0.0864698285736846,0,0,0,0,0,0,0,0,0,0,0.239941749783519,0,0,0,0,0,0,0
"Row167",0.0379049021789452,0.0195197328289089,-0.000247820267955928,0,0,-0.138400697560124,0,0,0,0,0,0.110534743852909,0,0,0,0,0,0,0,0,0,0,0.244164209403522,0,0,0,0,0,0,0
"Row168",0.0379049021789452,0.0195547876162374,-0.000211692402801931,0,0,-0.138337013748756,0,0,0,0,0,0.119036938424859,0,0,0,0,0,0,0,0,0,0,0.244008129815236,0,0,0,0,0,0,0
"Row169",0.0379049021789452,0.0195137836310563,-0.000261367004526374,0,0,-0.137252769800803,0,0,0,0,0,0.131454751409906,0,0,0,0,0,0,0,0,0,0,0.242438187130387,0,0,0,0,0,0,0
"Row170",0.0379049021789452,0.0203531576413389,-0.000394043489816503,0,0,-0.134180137633447,0,0,0,0,0,0.153817633937828,0,0,0,0,0,0,0,0,0,0,0.2288096893995,0,0,0,0,0,0,0
"Row171",0.0379049021789452,0.0204906338862204,-0.000337613833367161,0,0,-0.134548411899652,0,0,0,0,0,0.154577458452661,0,0,0,0,0,0,0,0,0,0,0.229716916123931,0,0,0,0,0,0,0
"Row172",0.0379049021789452,0.0207513321524123,-0.00019070498033383,0,0,-0.134598272529529,0,0,0,0,0,0.168142476470169,0,0,0,0,0,0,0,0,0,0,0.227915222016413,0,0,0,0,0,0,0
"Row173",0.0379049021789452,0.0206354918694706,-6.7429180281808e-05,0,0,-0.132239294254306,0,0,0,0,0,0.179877762416119,0,0,0,0,0,0,0,0,0,0,0.215640409824152,0,0,0,0,0,0,0
"Row174",0.0379049021789452,0.020475734027802,-3.29515273362734e-05,0,0,-0.131568686520677,0,0,0,0,0,0.184443555599807,0,0,0,0,0,0,0,0,0,0,0.211704348053193,0,0,0,0,0,0,0
"Row175",0.0379049021789452,0.0205622447542638,-2.36139817022493e-05,0,0,-0.131402088248658,0,0,0,0,0,0.183908659081916,0,0,0,0,0,0,0,0,0,0,0.210466515479953,0,0,0,0,0,0,0
"Row176",0.0379049021789452,0.0206232028893149,-3.92153356480347e-05,0,0,-0.131159867398933,0,0,0,0,0,0.183923912732129,0,0,0,0,0,0,0,0,0,0,0.209480349240266,0,0,0,0,0,0,0
"Row177",0.0379049021789452,0.0217388978608522,-6.11399956202708e-05,0,0,-0.127846664856839,0,0,0,0,0,0.197930500713255,0,0,0,0,0,0,0,0,0,0,0.152204326591661,0,0,0,0,0,0,0
"Row178",0.0379049021789452,0.022295905469355,-9.41179645584597e-05,0,0,-0.128663346841356,0,0,0,0,0,0.203767847729744,0,0,0,0,0,0,0,0,0,0,0.142065195815044,0,0,0,0,0,0,0
"Row179",0.0379049021789452,0.0224658264623358,-5.65237966219665e-06,0,0,-0.125607520986183,0,0,0,0,0,0.211567432093037,0,0,0,0,0,0,0,0,0,0,0.112124758264062,0,0,0,0,0,0,0
"Row180",0.0379049021789452,0.0227539496869061,3.15704047863167e-05,0,0.0972724968977009,0,0,0,0.0280910770942529,0,0,0,0,0,0,0,-0.12208170108063,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row181",0.0379049021789452,0.0234408230266487,-1.22483576950261e-05,0,0,-0.12287630336464,0,0,0,0,0,0.217029929288156,0,0,0,0,0,0,0,0,0,0,0.0726627493913036,0,0,0,0,0,0,0
"Row182",0.0379049021789452,0.0238190770629552,-6.88210518864642e-06,0,0,-0.121104340332079,0,0,0,0,0,0.216784811881661,0,0,0,0,0,0,0,0,0,0,0.0536234947746714,0,0,0,0,0,0,0
"Row183",0.0379049021789452,0.0240628896451799,3.09097844082967e-05,0,0.0973781687717722,0,0,0,0.0427354081539437,0,0,0,0,0,0,0,-0.13312044963596,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row184",0.0379049021789452,0.0246637132231937,5.06135888377468e-05,0,0.0952052928957839,0,0,0,0.0494307035862571,0,0,0,0,0,0,0,-0.141754610684329,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row185",0.0379049021789452,0.0252009228773785,0.000102937364198605,0,0.0941205141745093,0,0,0,0.0548771160193381,0,0,0,0,0,0,0,-0.143973072466748,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row186",0.0379049021789452,0.0259538349969838,0.000103290995273017,0,0.09280639701564,0,0,0,0.0559812356662204,0,0,0,0,0,0,0,-0.145989849036937,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row187",0.0379049021789452,0.0268637083469698,0.000141937242639313,0,0.0919395347999042,0,0,0,0.0615571684903239,0,0,0,0,0,0,0,-0.146207397542201,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row188",0.0379049021789452,0.0272375148387037,0.000142815505460673,0,0.0928648903383449,0,0,0,0.0605004450371943,0,0,0,0,0,0,0,-0.146292885382337,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row189",0.0379049021789452,0.0271758446550596,0.000125077721770666,0,0.0922708631050048,0,0,0,0.0616460362557793,0,0,0,0,0,0,0,-0.146595354659952,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row190",0.0379049021789452,0.0272520463489194,0.00012837956184399,0,0.0924429771222187,0,0,0,0.0617369249091045,0,0,0,0,0,0,0,-0.146307551486501,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row191",0.0379049021789452,0.0274320575616655,0.000145819702026626,0,0.092652263958599,0,0,0,0.0614194993624756,0,0,0,0,0,0,0,-0.145410365175711,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row192",0.0379049021789452,0.027520174269115,0.000152446524718314,0,0.0923864274582362,0,0,0,0.0613276192497351,0,0,0,0,0,0,0,-0.145532415372636,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row193",0.0379049021789452,0.0278308614994412,0.000248777357948155,0,0.0902207746344344,0,0,0,0.0642129098810711,0,0,0,0,0,0,0,-0.150224971719762,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row194",0.0379049021789452,0.0279396448692935,0.000187009727724384,0,0.0904242907973755,0,0,0,0.0650548299337832,0,0,0,0,0,0,0,-0.14959638456082,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row195",0.0379049021789452,0.0281290311731974,0.000170646346530363,0,0.0889328026011032,0,0,0,0.0660281932392626,0,0,0,0,0,0,0,-0.14904903526543,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row196",0.0379049021789452,0.028276498791927,0.000203112409411613,0,0.0886374165559232,0,0,0,0.0659126557514534,0,0,0,0,0,0,0,-0.146259267998874,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row197",0.0379049021789452,0.0288169120596067,5.27932241411851e-05,0,0.0838734443787207,0,0,0,0.0692910852042132,0,0,0,0,0,0,0,-0.142218717816287,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row198",0.0379049021789452,0.0288272171580025,4.15537586430888e-05,0,0.0832910487889312,0,0,0,0.0696862756953457,0,0,0,0,0,0,0,-0.141719348489499,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row199",0.0379049021789452,0.0290210607658703,2.70426582228707e-06,0,0.0827982251221773,0,0,0,0.0709011410135095,0,0,0,0,0,0,0,-0.139678890631573,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row200",0.0379049021789452,0.029548039277679,7.48981861231737e-05,0,0.0796680535552363,0,0,0,0.0720510829959916,0,0,0,0,0,0,0,-0.132780555432255,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row201",0.0379049021789452,0.0303003152315175,6.22293873328815e-05,0,0.0784474809138755,0,0,0,0.0800608544656803,0,0,0,0,0,0,0,-0.119060793240029,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row202",0.0379049021789452,0.0305055322538875,0.000214199331413826,0,0.0761694855195072,0,0,0,0.08281013070716,0,0,0,0,0,0,0,-0.111641358129716,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row203",0.0379049021789452,0.0307414311344364,0.000226957009271726,0,0.0761165111618385,0,0,0,0.0856198576456775,0,0,0,0,0,0,0,-0.107453345608627,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row204",0.0379049021789452,0.0310031430166589,0.000181599248442393,0,0.0749415988806672,0,0,0,0.0881938996732361,0,0,0,0,0,0,0,-0.100912748347324,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row205",0.0379049021789452,0.0309907704266548,0.000209885151710456,0,0.0737773889620354,0,0,0,0.0877857904907635,0,0,0,0,0,0,0,-0.0971171074301135,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row206",0.0379049021789452,0.0313699939734768,0.000135868263882193,0,0.070858642563933,0,0,0,0.0874471406834471,0,0,0,0,0,0,0,-0.0828881008502118,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row207",0.0379049021789452,0.0316608058813754,9.96527703225122e-05,0,0.066432635024131,0,0,0,0.0918853530877014,0,0,0,0,0,0,0,-0.0584347743577798,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row208",0.0379049021789452,0.0318786205604556,0.000128209303054175,0,0.0669194124954284,0,0,0,0.0921271884695385,0,0,0,0,0,0,0,-0.0559177667479341,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row209",0.0379049021789452,0.0318210634166786,0.000130907835814709,0,0.0667982105562612,0,0,0,0.0922481147479769,0,0,0,0,0,0,0,-0.05610976393126,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row210",0.0379049021789452,0.0317019470353425,0.000150875969033087,0,0.0662558164364834,0,0,0,0.0934283761476608,0,0,0,0,0,0,0,-0.0557420550763915,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row211",0.0379049021789452,0.0318457055532435,0.00016784155215701,0,0.0659400586276576,0,0,0,0.0924831891528107,0,0,0,0,0,0,0,-0.0539157422572558,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row212",0.0379049021789452,0.0318613797715187,0.000184820064441448,0,0.0657273142424718,0,0,0,0.0916398174469294,0,0,0,0,0,0,0,-0.0520709892278055,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row213",0.0379049021789452,0.0319943364076527,0.000197443224229497,0,0.0638079390560863,0,0,0,0.0929544175264436,0,0,0,0,0,0,0,-0.0444343948463341,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row214",0.0379049021789452,0.0321127423544799,0.000195871717894576,0,0.0627661699150568,0,0,0,0.093863982016664,0,0,0,0,0,0,0,-0.0425202237618732,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row215",0.0379049021789452,0.0322527392708158,0.000146394415035713,0,0.0608812128916014,0,0,0,0.0930024703766397,0,0,0,0,0,0,0,-0.0387114526719222,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row216",0.0379049021789452,0.0322648025270129,8.64417290270388e-05,0,0.0596943521661373,0,0,0,0.0930151009751243,0,0,0,0,0,0,0,-0.0337420646636604,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row217",0.0379049021789452,0.032349772588017,0.000108209666364721,0,0.0591327901727543,0,0,0,0.0925420428189319,0,0,0,0,0,0,0,-0.0284120351267042,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row218",0.0379049021789452,0.0325869072522612,0.00018249258803559,0,0.0580766854292953,0,0,0,0.0927128982567276,0,0,0,0,0,0,0,-0.0255931752848017,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row219",0.0379049021789452,0.033210477648681,0.000131473914671731,0,0.0560815597608159,0,0,0,0.0940046027121122,0,0,0,0,0,0,0,-0.014244398241773,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row220",0.0379049021789452,0.0331927777091602,0.000121469744258961,0,0.0560087357374779,0,0,0,0.0941647584947691,0,0,0,0,0,0,0,-0.0143254776849978,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row221",0.0379049021789452,0.0346041188986135,0.000362882680689239,0,0.0437873474680048,0,0,0,0.097648073418292,0,0,0,0,0,0,0,0.0150342028952874,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row222",0.0379049021789452,0.0345989607707559,0.000421627302065205,0,0.0433837622672943,0,0,0,0.0961820467838985,0,0,0,0,0,0,0,0.0138718769892675,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row223",0.0379049021789452,0.0360336383224298,0.000447968560194455,0,0.0385741946270337,0,0,0,0.0985914436425912,0,0,0,0,0,0,0,0.0256381835151315,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row224",0.0379049021789452,0.036092176590935,0.000492192435404468,0,0.0387237823206835,0,0,0,0.0984231672396894,0,0,0,0,0,0,0,0.0259437551415791,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row225",0.0379049021789452,0.0362597998519257,0.000910324699057304,0,0.0368544516969574,0,0,0,0.0981398026099516,0,0,0,0,0,0,0,0.02935213515809,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row226",0.0379049021789452,0.036800759907062,0.000899762894260757,0,0.0345786231679915,0,0,0,0.0979592133988794,0,0,0,0,0,0,0,0.041321319803514,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row227",0.0379049021789452,0.0368035362945278,0.000859041701166682,0,0.0347630717407468,0,0,0,0.0966681903379713,0,0,0,0,0,0,0,0.0466616260086998,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row228",0.0379049021789452,0.0364943187308571,0.000915604045651166,0,0.0333030872133681,0,0,0,0.09784375694985,0,0,0,0,0,0,0,0.0490898197125113,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row229",0.0379049021789452,0.0365144194322026,0.000720612303045666,0,0.0322363332906366,0,0,0,0.0979595052527137,0,0,0,0,0,0,0,0.0488574954095565,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row230",0.0379049021789452,0.0370264350601792,0.000310575029721288,0,0.0299496673825338,0,0,0,0.098270307046814,0,0,0,0,0,0,0,0.0584345115213893,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row231",0.0379049021789452,0.0375689747980535,0.000424978622208507,0,0.0210572950520518,0,0,0,0.092151609721882,0,0,0,0,0,0,0,0.0809479187866819,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row232",0.0379049021789452,-0.0366713471812192,0,0.00511397919365966,0,0,0.0182119608174265,0,0,0,0,0,0.0944174232202237,0,0,0,0,0,0,0,0,0,0,0,-0.135357306180616,0,0,0,0,0
"Row233",0.0379049021789452,-0.0367621740041855,0,0.0067284777060053,0,0,0.0178394404036832,0,0,0,0,0,0.0923361841609618,0,0,0,0,0,0,0,0,0,0,0,-0.138722204356066,0,0,0,0,0
"Row234",0.0379049021789452,-0.0366698652855811,0,0.00892829116215704,0,0,0.0153271659097489,0,0,0,0,0,0.0912900264046249,0,0,0,0,0,0,0,0,0,0,0,-0.144668437718903,0,0,0,0,0
"Row235",0.0379049021789452,-0.0366852916896531,0,0.00891902282442446,0,0,0.0147137510089034,0,0,0,0,0,0.090486636471108,0,0,0,0,0,0,0,0,0,0,0,-0.145124139398621,0,0,0,0,0
"Row236",0.0379049021789452,-0.0377196080433266,0,0.0117344682595001,0,0,0.0104349191908986,0,0,0,0,0,0.0852427402364106,0,0,0,0,0,0,0,0,0,0,0,-0.151142058090773,0,0,0,0,0
"Row237",0.0379049021789452,-0.0379129978959869,0,0.011950424371688,0,0,0.0101935521568917,0,0,0,0,0,0.0835337160824964,0,0,0,0,0,0,0,0,0,0,0,-0.151911349369856,0,0,0,0,0
"Row238",0.0379049021789452,-0.0379366169269851,0,0.0126041320586576,0,0,0.00937250679544592,0,0,0,0,0,0.0831335028197327,0,0,0,0,0,0,0,0,0,0,0,-0.153855387921929,0,0,0,0,0
"Row239",0.0379049021789452,-0.0379635631828064,0,0.0131935304451762,0,0,0.00904055849288909,0,0,0,0,0,0.0838243369125845,0,0,0,0,0,0,0,0,0,0,0,-0.157660080368703,0,0,0,0,0
"Row240",0.0379049021789452,-0.0383098683541371,0,0.0140996547668587,0,0,0.00739144422182298,0,0,0,0,0,0.0806189350815106,0,0,0,0,0,0,0,0,0,0,0,-0.152914801812564,0,0,0,0,0
"Row241",0.0379049021789452,-0.0387407171606313,0,0.0183086578591032,0,0,0.00417118852738461,0,0,0,0,0,0.077647097200349,0,0,0,0,0,0,0,0,0,0,0,-0.142468654646495,0,0,0,0,0
"Row242",0.0379049021789452,-0.0387590459029608,0,0.0191201036301722,0,0,0.00432312245800021,0,0,0,0,0,0.078013372725034,0,0,0,0,0,0,0,0,0,0,0,-0.141867165626145,0,0,0,0,0
"Row243",0.0379049021789452,-0.0388857231093854,0,0.0235207805502023,0,0,0.00261636711783183,0,0,0,0,0,0.0727374073298824,0,0,0,0,0,0,0,0,0,0,0,-0.131150782153251,0,0,0,0,0
"Row244",0.0379049021789452,-0.0385218388386751,0,0.0261212310246758,0,0,-2.2710323870815e-05,0,0,0,0,0,0,0.0997174093659482,0,0,0,0,0,0,0,0,0,0,0,0,-0.144112922840489,0,0,0
"Row245",0.0379049021789452,-0.038759008009407,0,0.0294666394480875,0,0,-0.00158947536807699,0,0,0,0,0,0,0.10256633111521,0,0,0,0,0,0,0,0,0,0,0,0,-0.14572896527883,0,0,0
"Row246",0.0379049021789452,-0.0386377546740496,0,0.0308073322385066,0,0,-0.00343217933924617,0,0,0,0,0,0,0.106155090828152,0,0,0,0,0,0,0,0,0,0,0,0,-0.143968806894419,0,0,0
"Row247",0.0379049021789452,-0.0385337849127961,0,0.031440119951986,0,0,-0.00410722793351132,0,0,0,0,0,0,0.106394728696464,0,0,0,0,0,0,0,0,0,0,0,0,-0.144058962648356,0,0,0
"Row248",0.0379049021789452,-0.0385112601038139,0,0.0320161187539389,0,0,-0.00339800859297242,0,0,0,0,0,0,0.106825375725259,0,0,0,0,0,0,0,0,0,0,0,0,-0.142205470357724,0,0,0
"Row249",0.0379049021789452,-0.0382657876532509,0,0.0323004015378395,0,0,-0.00489172152713515,0,0,0,0,0,0,0.108558566548486,0,0,0,0,0,0,0,0,0,0,0,0,-0.138458295503601,0,0,0
"Row250",0.0379049021789452,-0.038622700913806,0,0.033428113447848,0,0,-0.00554367427158201,0,0,0,0,0,0,0.109157364662671,0,0,0,0,0,0,0,0,0,0,0,0,-0.134226183293374,0,0,0
"Row251",0.0379049021789452,-0.0393278014354429,0,0.0346715754665462,0,0,-0.00764085699215771,0,0,0,0,0,0,0.112787020357979,0,0,0,0,0,0,0,0,0,0,0,0,-0.127554011257564,0,0,0
"Row252",0.0379049021789452,-0.0392657543117057,0,0.0344387868100792,0,0,-0.0080002416007501,0,0,0,0,0,0,0.113097909820629,0,0,0,0,0,0,0,0,0,0,0,0,-0.127745029904904,0,0,0
"Row253",0.0379049021789452,-0.0393088388881525,0,0.0349406133370573,0,0,-0.00746905670669207,0,0,0,0,0,0,0.114062094631607,0,0,0,0,0,0,0,0,0,0,0,0,-0.128773463726401,0,0,0
"Row254",0.0379049021789452,-0.0393622205140673,0,0.0360986251437048,0,0,-0.00813468614368754,0,0,0,0,0,0,0.115365004204166,0,0,0,0,0,0,0,0,0,0,0,0,-0.128984051209052,0,0,0
"Row255",0.0379049021789452,-0.0391083269679729,0,0.0363523405188011,0,0,-0.00832883869937774,0,0,0,0,0,0,0.118338044281838,0,0,0,0,0,0,0,0,0,0,0,0,-0.132329177940247,0,0,0
"Row256",0.0379049021789452,-0.0390677978246292,0,0.0361962680756955,0,0,-0.00867681822290897,0,0,0,0,0,0,0.118553710652535,0,0,0,0,0,0,0,0,0,0,0,0,-0.132358939974075,0,0,0
