"x"
"1",655.76887890766
"2",711.387183226862
"3",450.784782353668
"4",414.666443298656
"5",176.467190788597
"6",170.175001039353
"7",190.670740222458
"8",169.400828821546
"9",166.630186913069
"10",202.879999152667
