"x"
"1",0.172648713855841
"2",0.0960081614945987
"3",0.0965733141131166
"4",0.0564696479870774
"5",0.0248812915668006
"6",0.0735631932902885
"7",0.0242583403035157
"8",0.016232900092417
"9",0.0127412898696263
"10",0.0225441778330845
"11",0.0164816937626073
"12",0.0144738956811387
"13",0.0186488379004179
"14",1.18681443596826e-14
"15",0.00554782391372214
"16",0.00293459348582433
"17",0.00432605911681283
"18",0.00364874368985055
"19",0.00434979238914764
"20",0.00442624930311178
"21",0.00407469585770548
"22",0.00329833009019581
"23",0.00434054662958231
"24",0.0039923138387888
"25",0.00435277277628487
"26",0.00448687980559572
"27",0.00057875561655685
"28",0.000255166009144438
"29",0.000100022198783696
