"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"Raw134",-0.00513472163644519,0.0141588275210362,-0.036437454309485,0.0461074839739074,0.0208186021018371,0.00973851774145169,-0.0678609056311549,0.00394918328748705,0.00629669210885915,-0.0845142582481387,0.0329403951165061,-0.0548810372773536,0.0319665143001019,0.0494068766430591,-0.0286045786997141,0.0396407108509113,-0.0866448791262339,0.0964813713452679,-0.0485775255399288,0.0323408789972059,-0.0171485604836243,0.0214299111223529,-0.0642680516104678,0.0435213340929995,0.0196171080451464,-0.0330772866164742,-0.0211773981963016,0.0300278338981548,0.0234725918959582
"Raw135",0.0263846240595295,-0.0191427332643047,0.0309544834084452,0.0534351434713627,-0.0205630050441308,-0.0490291573944449,0.0369167750539892,-0.0604963740922944,0.0523538138907593,-0.0512243900443989,0.0804921780630919,-0.0700158132565972,0.0420570141425706,0.0724434114441901,-0.0235815868037919,-0.0211773051948705,0.00832099482671582,-0.0141778495597677,-0.0782537690292351,0.0471104030246257,0.0321926695046683,-0.00644897038367584,-0.0484281472826227,0.0326495509604666,0.075315089553657,-0.0655609724247598,0.0994367815218239,0.0188412055022087,0.00927449058616989
"Raw136",0.0712941561521031,0.0147028408948029,-0.0107952268390474,0.0187848881122222,-0.00976432927962605,0.00342683024047623,-0.0378101378997655,-0.00145226426635879,-0.00401482273235641,-0.00776719910324894,0.0392168723450787,-0.0464036104537945,0.0396650016641681,-0.0446289859574573,0.0776338110436233,-0.0677189218920305,-0.0307438105144916,0.0351617707851458,-0.0566969444670518,0.0519034236658425,-0.059041011099686,0.0113892564844921,0.058917955737295,-0.0575726783147707,-0.0316979210750346,0.0394377785331407,-0.0111597680126192,-0.00492500586123608,-0.0502944471832951
"Raw137",0.0212031991357924,0.00590558819743087,0.00370806925498169,-0.0430447991447575,0.0496235462147908,0.0193243894858636,0.00158957467554969,0.0195420220907708,-0.0319203168614259,0.00600936795440727,0.0769513484085745,-0.0588073174602475,-0.00552190738361871,-0.0127719969751759,0.0229939127376505,-0.0383316493189827,-0.0239759477735986,-0.0149813703650989,0.0177073284793629,-0.00986292189753269,0.0607637071843791,-0.0502327323722864,-0.0476327269161738,0.0543613194209381,0.0196210701667437,-0.0332865511420459,0.0478882157432869,-0.0478711508034775,0.0121209883781631
"Raw138",0.00368982058486929,-0.0259915246468667,0.0234059592724238,-0.00078608108096543,0.00713566751843967,0.020356322714268,-0.0572931022739433,0.00118130762702832,0.00362658855890969,0.0098820381252387,0.0301283245296405,-0.0227490183953154,0.0374346121714124,-0.0140890349470508,0.05860321889942,-0.0776880848648505,0.00599272988865566,0.0136599262257351,-0.0209373700770452,0.0144613426145517,0.0315713698143917,-0.0235014524050552,-0.0232908403937461,0.0288253868094343,-0.00516776587371983,0.0108510845682849,0.0690347820645871,0.00886820627200247,0.0322820778064466
"Raw139",-0.0527841789964637,-0.0328185581685464,0.0051998428374296,-0.0149305130575197,-0.0136181856687632,0.0604220029803822,0.0531407224901356,0.00968156594978569,-0.00624661533369788,0.0284706271982475,0.017187545170451,-0.0312982516123549,-0.121683682648233,-0.0159321594789268,-0.00365067687809262,0.0362688491055819,-0.0398495783998454,-0.00780117736801064,0.000202548963896419,0.0140817352593558,-0.0950552056167843,0.0692875384785137,-0.0339199025313696,-0.00107501693764321,0.0645377154735302,-0.0364936022311358,-0.0696083259297152,0.0396737126411617,-0.0713079126847424
"Raw140",-0.0501386854893748,0.00705733266398128,-0.0270396225845501,0.0039447724976023,0.0186366303428661,0.017158654353474,-0.0097175699196541,-0.0356661595347241,0.0180461150833052,-0.0331741426292581,-0.0667147196124094,0.0508114509952249,-0.0342212391070489,0.0368734562454248,-0.00836365061771077,-0.0201055988266692,-0.0162129418582898,-0.00472876752580863,0.0362626376306656,-0.0316918017132854,-0.00779220090698275,0.0280113619243272,-0.00766112435118063,-0.00216408339447638,-0.00281036452456652,-0.0324295179028721,0.0456994418835317,0.0213067757059492,0.0734089802488877
"Raw141",0.0565848494501258,0.106036400792449,-0.0726046970491263,-0.0382346452753809,-0.0497444642585557,-0.0481846591185173,0.0308075883862145,-0.0678788086203736,0.0550761253077791,0.107845221040436,-0.0376400876934496,0.0529573746729857,0.0254244702214176,-0.0554594830434306,-0.0278999020012861,0.0247196097758065,-0.00792400722200916,-0.0204703965969009,0.0534860782910688,-0.0431259420369049,0.0664765555378929,-0.0628064367725316,0.00834395727409894,0.0166891819655623,0.00216255804560891,0.00168797358559337,-0.0281689302574396,-0.0520985157915788,-0.0077243246393864
"Raw142",0.0736279835872374,-0.0262703777353508,0.0311746592217467,-0.0369622623303678,-0.0191919360984156,0.0410384493759047,-0.0361638909296199,-0.0382435223659034,0.0507541111461808,0.0573780288688361,0.0404447865496086,-0.0398498304437783,0.0136884204866378,-0.0304334882259852,-0.0689976908712085,0.0851373389006747,-0.0720223599978402,0.0757190287951984,-0.0159672128298501,-0.0022684332504171,0.00681940668257854,0.0393596249602378,-0.0392754933931006,0.0281008148524193,0.0162036086111223,-0.00350187299040272,-0.0371966214086765,0.00455746122065371,-0.0426134446851279
"Raw143",0.0347696163982376,0.0191759711847253,-0.0277565302981188,0.0157277118586613,-0.00698384269893667,0.0179084136852089,-0.0459007203041893,0.0588803261357273,-0.0598656720713843,-0.014699063643969,0.0231937641663964,-0.029024058637311,0.023859132896996,0.066154184669504,-0.0197625699774105,0.00858612337323922,-0.0171326288266055,-0.000456151870190527,-0.0465773698585245,-0.00442023497347436,-0.0510071503194862,0.0501166108519397,-0.00858068442431245,0.0277793559883918,0.0511463229062326,-0.0340469117724415,0.0148679029860894,-0.0274748912636194,-0.0503932004302324
"Raw144",0.0135248221326254,0.0227169304235377,-0.0127594368214549,-0.0657615044954292,-0.0356455573358699,0.0109201043971495,0.000161078850640661,-0.0035343662489666,-0.00410852374305418,0.104143865114869,0.0278553483111175,-0.0356430138504985,-0.0192959601790268,-0.0148514873756475,-0.0795932193467017,0.0589491240737539,-0.00484931516393401,0.000394717056573052,0.0731720064516378,-0.0656244690825828,0.0220667361204441,-0.0221843933122881,-0.016584197246315,-0.00771986518173447,-0.0102720603834761,0.0238700011142275,0.0228460079666414,0.0393151623456928,-0.0256377865216019
"Raw145",-0.0403610020676061,-0.0764143369160934,0.0687591261984601,0.0069959394257276,-0.007333983722328,0.0271254972116842,-0.0587149377215965,-0.0220981415721527,0.0250944914443411,0.00199209429607391,-0.0101309299762547,0.0188703148261722,0.0362321526087891,0.00739419743147218,-0.00467977444848018,0.0192696877051072,0.0142572713132599,-0.0391784114884193,-0.0324858317392762,0.0164645136553165,-0.000705598805628347,0.022839117389515,-0.00728362973669875,-0.00155542641083841,-0.0419396474473182,0.0293781376650577,-0.0251445801764274,-0.00575439343598996,0.0364513986593708
"Raw146",0.0107555191365062,0.00572946710568204,-0.0254340213268781,0.0157378245907075,-0.077263713345046,0.0549040932811388,-0.0357459191207343,0.0444946797526125,-0.0563288869345209,0.0536531789699694,0.0817080465513627,-0.0641021883983768,-0.0380197810787111,-0.00279453898789949,-0.00721365490925209,-0.00323544901232167,0.00598346305656706,-0.0303945555917031,0.045162872599501,-0.0243426179262407,-0.0407711161130707,0.0623766159690639,0.0625727013566907,-0.039394408719313,-0.091939599364758,0.070897188370525,0.038871215884649,-0.0460291448139204,0.0403869962727901
"Raw147",0.0544272915038287,0.0671327204949351,-0.0392560164860695,0.00813119114198937,-0.00185861223884052,-0.0751486858037875,0.0562067901198321,0.0289599587226115,-0.00872724654656707,0.00322070593242631,-0.0543296276312099,0.050496926647984,0.0138756206720565,-0.0269460301726631,-0.0533140842763647,0.0407683392873482,-0.058444469156429,0.0731252063205377,0.0195159707301135,0.0021750296911839,0.0365824993483196,-0.0234000702201881,-0.0373261479835962,0.0109700843328993,-0.0123473009023265,0.00327779445070518,0.0251436817326104,0.0490941934389106,-0.0150801757119328
"Raw148",0.000148857529922777,-0.000868589456640439,-0.0123210397313238,-0.0240304372096763,0.0559739949149874,0.0468389902440927,-0.076963675773721,0.0440150786523776,-0.0383871532975337,-0.0348666778640101,0.0810275858851727,-0.0717501278637817,0.0175167738771516,0.0311835547722479,-0.0352955812025316,0.0222119077200883,0.00362419730161706,-0.00235764150645126,-0.0576513848534598,0.0732063958850147,0.0481686019372419,-0.018527034803003,0.0690950355582156,-0.0132955528265092,0.0264869982173937,-0.0111660459376185,0.0264378735197262,-0.119621847824501,-0.0148622593864647
"Raw149",0.0696268704149178,0.0593406387513504,-0.0516484406588416,0.0467200831234688,-0.0120717515072521,-0.0371745180254967,0.0666062240158415,-0.0140491219131259,0.0401799107268992,-0.0337238864915373,-0.00392495691786609,0.0120398485644242,-0.0304947558639055,-0.00616257200018912,-0.0234568971406582,0.0325515846197537,0.0288145591978634,0.0187214143466185,0.00334227395577334,-0.0142462369726615,-0.000358723795797374,0.0135376072642915,0.0273948846699779,-0.0270930025415431,-0.0304592095201877,0.0154272553056513,-0.0088480686394527,0.000935219466865112,0.0300708768949915
"Raw150",-0.0202475338182197,0.0746113278692866,-0.0946628802560351,0.0461048208047246,-0.101071836421017,0.00530039167460662,-0.0223907201999022,-0.0919135261200829,0.0761211290469686,0.0475333412389276,0.0274060747083484,-0.0328224157317542,-0.0021114565171707,-0.0417344162362222,0.0459313030330931,-0.085282313578038,0.0297914085527968,-0.0225972546775275,-0.101726067842633,0.0950081544330635,-0.0449043319926028,0.0205803438187205,-0.0598842904913578,0.0379204209535853,0.0415939249776372,-0.0655808164482012,0.0994722734954006,0.0230512675532479,0.0686824504891155
"Raw151",-0.0815185473411291,0.0412317975031786,-0.0234289379240882,-0.0269939849807454,0.0212152001729858,-0.0497603298554448,0.0145709552054987,0.0391713348184697,-0.0287526659439254,0.01344190921139,0.0649284672836955,-0.0708600509265048,0.0433841863474758,-0.0067475959871153,-0.0288522905670026,0.0391449485343003,0.0016896691895409,0.00530001251396759,-0.0329609619904938,0.0207935949897994,-0.0334569266558806,0.0427004346485008,-0.00598540042919368,0.00521257559297636,0.0221603682603935,-0.0230163977360988,-0.0160026380336495,-0.00241464452010123,-0.0205679774897465
"Raw152",0.0248637339626085,-0.0171452626273883,0.0538356277589029,-0.0389857069846596,0.0669700676458005,-0.0603300210735996,0.0372153737384276,-0.0308143704704201,0.0357555103951163,0.00581364341306719,-0.0359357357731985,0.0437293884792694,0.0374928513826797,-0.0903569116007207,-0.0450361749802907,0.0467986813345592,0.0158083487143624,0.00620580066645433,0.0646495388238924,-0.0544350216732091,-0.0614819335815534,0.0757360978064191,0.0625613253192906,-0.0677760327595183,-0.00949341810555136,0.0171171059816439,-0.0109531323380016,0.0607676710805344,-0.0433439400111164
"Raw153",-0.00900501905643402,-0.0736081715655732,0.0494074579813902,-0.00270943438050488,0.0122726991416649,0.0611602624142048,-0.0657581745222087,0.0505187707150218,-0.0340604108527037,-0.0176259479351132,0.00927286110396554,-0.0215701101083743,-0.00593651959570883,0.0374835034617116,0.0483964515970102,-0.0264130339076909,-0.00172832256844706,0.072668019913326,-0.0640961740671249,0.0227281753803708,-0.0159157401734756,0.0154011251995096,0.00925911505903943,-0.0310609399068097,-0.0810495346621405,0.0839874917139925,-0.0206604179420214,0.0802956657332584,-0.0275635196032798
"Raw154",0.0105499307389723,-0.0151252082862626,0.0659367875070994,-0.0745645244725539,-0.0293014806058231,-0.0790132822809445,0.0574891126279979,0.00241581608902488,-0.0147005659523745,0.125524415739667,0.0267467301873726,-0.0186812530419633,0.0361279595411828,-0.0253898642309688,0.0301873974542835,-0.0285926182033406,0.051712519855143,-0.0593712845079098,0.0189980126725876,-0.0340300667273605,-0.00455436857751933,-0.0296286656078113,0.0564747728849565,-0.0464295859195334,0.0114673202479974,-0.0061261444584172,0.0222834167990906,-0.00269305163557918,-0.00453512189323406
"Raw155",0.00403427631774404,0.0194262659553369,-0.0402735032230897,0.084673616966888,-0.0439184131236248,0.0116083326953039,0.0169012176995042,0.0328822475680155,-0.00886160030865974,-0.0445318536501647,0.00506169727440799,0.00219083645728941,-0.0432685584196989,0.0635481515698704,-0.0132170434379536,0.0389434109885985,-0.00936345025347235,0.0158313953914227,-0.0631524217014182,0.0809801921201002,-0.0460882190928403,0.0467796456335533,0.00559586941810427,-0.00262678203194447,0.00964115537511272,-0.0458721923362583,-0.0803244849926175,0.0010958714614137,0.0784483702360958
"Raw156",-0.0286752711981504,0.0385667675041621,-0.0331043566979246,-0.0097632656710239,0.0396069247958003,-0.0212512936288628,-0.0734166148865995,-0.0206914758457771,0.0165630624079818,-0.0172200479515733,-0.0297579626500827,0.00846458854194041,0.0766617126970033,-0.0462344828681497,-0.00936125344780311,0.00362092812388053,0.0277800464313128,-0.0578448634669734,0.0768569981624482,-0.0686045606635478,0.0598814834759982,-0.0745641527358511,-0.0062906542521978,0.00200543831858944,0.0443257319105451,-0.0642473509013412,0.00950968932493108,0.0254357891114239,0.0349620006637789
"Raw157",0.0192664898277282,0.0737390176122785,-0.0628253532390192,0.0195442347595754,-0.0285955552795621,-0.0537322416995752,0.0319818994374319,-0.0218963578040974,0.00460957323939497,-0.0093119938503466,-0.000301149197405943,-0.00828593294711094,0.0227780128450817,0.0744812436393347,0.0415922616938755,-0.0818403471064119,0.00129607875393761,-0.0161651174263509,0.0438923234293222,-0.0415899171508736,0.0845429168510729,-0.0553886841081329,0.0459305512814344,-0.0459181185186655,0.0585842376608658,-0.0590552739694029,0.0955599524666873,0.022127298784961,0.0302246250328414
"Raw158",-0.0333567251416476,-0.0239468878494912,0.0272457124042933,-0.0419784408763929,0.000302693940111914,0.00479877185633218,0.0228573173051138,0.00830247664657215,-0.0234010138445893,0.0446614987257696,-0.0216101503582365,0.0228992254512654,-0.024445408310322,-0.0120182469966332,0.0448520795058024,-0.070877514607988,-0.0318226797803898,0.0313276961357984,0.0269085344288919,-0.0433266848197268,0.0421107748544124,-0.0405507406834787,0.0180519753273502,-0.0292985695924274,-0.0629321230846623,0.0708826616883337,0.0766000188263682,-0.00631631353523536,-0.0312865496417632
"Raw159",-0.0955603456333988,0.0167546504037909,-0.0211987220260795,-0.0315640129721525,0.048357472194073,-0.00655777568330227,0.00242516288550806,0.0781832194440549,-0.0943242519353301,-0.0187273167867766,0.0532631276374201,-0.0513964678291135,0.00175851053921331,-0.0436674817630512,0.0479862504288482,-0.0728287673431408,-0.0275682130377444,-5.93700428926966e-05,0.000288609499471518,0.0175832979463029,-0.0471911314585067,0.0546931971623816,-0.0310856941127512,0.0415033162764689,0.0412775904998435,-0.0428742153290235,0.0417900861011298,-0.00828173840558153,0.00912539845921979
"Raw160",0.0339908548416775,-0.00603603681201911,-0.029691756870981,0.0181609629339965,0.0229920190991185,0.0946740019075697,-0.00933928735076186,0.0042572330709371,-0.00251414048474579,-0.0394931978032411,-0.109780896750286,0.12716351583852,-0.0854586050889053,0.0155415695727642,-0.0138845467267107,-0.00859510986881808,-0.0505713108690655,0.083565856767822,-0.0253119968894585,0.031745968715712,-0.0238303253702133,0.0142048172668175,-0.0303011936875062,0.0502130795821975,-0.00458435371074072,0.00531102176065075,0.0337910860067333,-0.0174436963596624,-0.0117762911283457
"Raw161",-0.0335406511353016,0.0354053537857108,-0.0223419433869984,-0.0227089924039164,0.0240862088763372,-0.032080277951541,0.0528666548394697,0.0700669383372362,-0.0766232808774615,-0.00222513448564327,0.000346958503508235,0.00743556689751112,-0.0109408669565755,-0.0431959397428838,0.0880518987436137,-0.0799453002485151,-0.0185067231509701,0.0114583532222451,0.0150397356106247,-0.000353055641498485,-0.047224666571916,0.059061117449974,-0.04204264926722,0.0443196636383952,-0.0292279833626706,0.0350775105052244,0.0118990511342797,-0.0187843172601638,0.0082196679314548
"Raw162",0.00726547157315718,0.00230448562791953,-0.0179998048202754,-0.0253153096554789,0.0200824315112549,0.0559992149484067,-0.0314338078376108,0.104928080714659,-0.108828428725531,-0.00211680864170777,0.0229245024463937,-0.0199880399036315,-0.0322248526336596,-0.000665435129886187,-0.0150261458042778,0.00507827874199063,-0.0092120706201607,-0.00593704157212998,0.0452624590133488,-0.0751758709184234,0.0803241312283435,-0.0750458041317928,0.0775760306243013,-0.0546922774374058,0.0277816171533472,-0.0336793898978873,0.022477911479077,-0.0291203435679118,-0.0173207448165777
"Raw163",0.00127638979018041,-0.0357385484891787,-0.00328984211101234,0.0853275668731573,-0.0226675471416469,0.0642178443438442,-0.0397898935520882,0.0563801534952658,-0.0563769726455925,-0.0849565696125584,0.0564971889537173,-0.0518461397372416,-0.0250020439328688,-0.0140542758641576,0.0390360125344866,-0.0346265946210014,0.022682967328607,-0.0175606933486329,0.0254611433718652,-0.01068654997502,0.0205762233040786,-0.00513577781727512,0.0137793151320612,-0.0216374397485157,-0.0233070148562119,0.0168457127074896,-0.0219147406261513,0.0201483721297283,0.0323911869708161
"Raw164",-0.0518280621655832,-0.0517574970384679,0.0514223906917619,0.0219214759588879,-0.104033162010699,-0.0155949630927102,-0.0296361614247391,0.022928266607772,-0.0278620155193386,0.0594373994067463,-0.0164410894985177,0.014909531747112,0.0439413131824202,-0.0630392069770071,-0.0853334620824775,0.0915097576970141,0.0155811122998181,-0.0303461137856626,0.0482936139072991,-0.0886371925578008,-0.0270452421304904,-0.00327378502073698,0.112239217371273,-0.073978339381244,0.00995196665120261,-0.00200406538685636,-0.0167313241334879,-0.0674849164073009,0.0227926205637481
"Raw165",-0.000744518158540507,-0.0177708309250984,0.029005001645238,0.0101738582786665,-0.0313769157906577,-0.0295843699080688,0.0083568071585339,0.00236494373195975,-0.00625073228677483,0.01504827045357,-0.027529999337781,0.0189176240024265,0.0278283275728338,0.00591566351869524,-0.0917090197554165,0.0957809896169198,-0.0118494948179657,-0.0230691142640199,-0.0623248318180392,0.0608659882288295,-0.0135142040654439,0.0144639971100436,0.0469069278142809,-0.0685976213274456,0.0128698177320295,0.00820807695800423,-0.0286581688680481,0.0680464615075814,-0.0622745973149968
"Raw166",-0.0100115561931255,-0.102626783276337,0.0587973672812452,0.0815562485562949,-0.02276540234236,0.0638029076445502,0.0149914116034106,0.0564030829443235,-0.070989987863396,-0.0893869925746603,0.00861614790343026,-0.00398664178297797,-0.0919085291589219,0.0641144202936319,0.0486770701754082,-0.0623611156913421,-0.0233063474186419,0.0239601480386957,0.00373585941960162,-0.00402186240413339,0.0071169639353394,-0.0200757518924875,0.0704704216178898,-0.0802537812181487,-0.0138545712441849,0.0227804867727788,0.038608568902615,0.0495318286867781,0.0188452754629829
"Raw167",-0.0641519050257697,0.0249599399814041,-0.0172141383914456,0.00276742521369986,-0.0132554836411076,-0.0634291531965078,0.0302000526925566,0.0339003850424499,-0.0426465679429119,-0.0120765419466154,-0.0614877557681778,0.0511104957758505,0.0223210047399803,-0.0183378749561782,-0.015705310974327,0.0105243097369356,0.06041101353228,-0.0236111046446688,0.0514096409720693,-0.067013413755889,-0.0170513788834529,0.000518191969734711,0.0106475681535947,0.00713287944462043,-0.0503049534902347,0.028570356733988,0.00350611410110057,-0.0452345079935814,0.048111887094302
"Raw168",-0.00990197748198492,-0.0611253097505549,0.0656303510808847,-0.072239580383788,0.0888895431990924,0.0152576642380412,0.0115452882093796,-0.0501953026349394,0.0495647440940583,0.0176010471504961,0.0658321578061052,-0.0822771623781911,-0.0510264716564659,0.0157309305226971,-0.0473860080519781,0.0626235369009718,-0.0867307897114547,0.0845897312937511,-0.0497839601648133,0.0795533616217482,0.0460262169129629,-0.066610155261742,-0.0190490816790136,-0.017285586225291,0.0920835774903907,-0.0959444411818641,-0.0427533648228353,0.036109040283149,-0.0106395909223831
"Raw169",-0.071928149123739,0.00175924965685042,-0.0293537339685336,0.0395334404706534,0.0180400541168977,0.0368515972612388,-0.101338506661334,-0.0113961568393255,0.00527338303984845,-0.0741669433883419,0.0802096633795185,-0.095605637476066,0.0631870520795359,0.00541919868750313,-0.0506394889369937,0.00691328389573866,0.0788962041245828,-0.0743269246124774,-0.083216132105958,0.0148908912982937,-0.0452060492519252,0.0685939350708644,0.0501896527930262,-0.0730069909259496,-0.0250501620498526,0.0288728991331434,0.0822979703104014,0.0439214968994047,0.0304183068839453
"Raw170",-0.0555814310319474,-0.0503243058783003,0.0487285771638696,0.0717485811695311,-0.0571293206074475,-0.0420333169618958,0.0211543728770203,0.00268804233475016,-0.00424534113182705,-0.0316150960138767,-0.0382446853705464,0.0379890382946299,0.0155089087074216,-0.0624771084493733,0.0331177832539543,-0.0200446602986319,0.054281394207471,-0.0461569777857457,-0.00161595692504075,0.0220697736965036,-0.0307027186530486,0.0191904379243188,-0.0353481968727582,0.0357799818717375,-0.100232411356472,0.0712755466083974,-0.0109225750580519,-0.0205188575858165,0.056291111547435
"Raw171",0.0449758298455351,0.0303104754114368,-0.0436518520002906,-0.0380810224116052,0.0197736335093584,0.0630185708273726,-0.0692178577565391,0.0176036399211686,-0.0352860266309768,0.031366667301608,-0.0145331548729089,0.0231859288446452,-0.00822366712641958,0.0529665661995123,0.0564500459625097,-0.0878268037658205,0.00949200481822354,-0.0112146672439017,0.00436162148636987,0.00393314648247953,0.00278736042252791,-0.00530642903597283,-0.0841034065162821,0.0439707709790553,0.00627773489341771,-0.0159184028996884,0.0911033088651124,0.101582553087772,-0.00125133322361892
"Raw172",0.116648498912435,-0.00146685638183946,0.00943382399752853,-0.0473636547486064,0.044836520006779,0.0365583289794892,-0.00832660571402953,-0.0367707034572952,0.0561946860193091,0.0406830521810234,0.0516556058602323,-0.0468427728822988,-0.0436711151162056,-0.000800717651823079,-0.108261304785322,0.110940160818624,0.0651215302143728,-0.0268235025366816,-0.00695565192870585,0.0147137087447229,0.0156794944485677,0.00816854320509228,-0.0299666104009371,0.00447442407540901,0.0221287337913459,-0.0327897330261722,-0.0186431506802105,0.0678279310263761,0.0561420893841827
"Raw173",-0.00299220372936108,-0.0173323888777782,0.00342139745706216,0.0243388550880678,-0.0087755998718543,0.032810093891244,-0.055161415730915,-0.0211264049394648,0.0361300505333685,-0.0105875163601797,0.0739950082461109,-0.0712598355228213,0.0168332472152013,0.0140547209388682,-0.022629386283498,0.0395599575689127,-0.0418673467168671,0.0229215476679212,0.0358701251693553,-0.00180778957490768,-0.0117981562149566,-0.0118411878637469,-0.0196051134447953,0.01722282081876,0.00580639545181042,-0.0126681374947042,-0.0385503000412787,0.0242381406838958,0.0370406505934426
"Raw174",0.0719173235918679,0.00180716422336359,0.0206683342382118,-0.0720272554752617,0.0452626278372647,0.00481522631664502,-0.00013271485764483,-0.0818396880233007,0.0722955723171222,0.0440431505736756,-0.00380269147080772,0.00500057158252319,0.0151069941926325,-0.0374312452071728,0.00869963801156049,-0.0202994493112012,0.0427245458154446,0.0030096542562691,0.0523858178739964,-0.0734125659538923,0.0371603369871624,-0.0472173506926545,-0.0600652845161459,0.0739402977272417,0.0435415514450594,-0.0346528276082862,0.047407077557105,0.028806586622156,0.0104241429337686
"Raw175",0.0389235966592954,0.0435075629389851,-0.0308466051098638,0.0016779275907272,0.00145843977203002,-0.0262572238526512,0.0277726973363231,-0.0465235113401587,0.0493565285624077,0.0127247775628981,0.0300576325552033,-0.0369700134256177,0.00299566956254355,0.0160455098567865,-0.00755905411021173,-0.0314700947490467,0.0295937853059028,-0.00749234958820113,-0.0269614109978663,0.050343867065788,0.0108203842688319,-0.00571290503536619,0.0252940283005124,-0.0510069799990341,-0.0280206628944425,0.0351751039975732,0.0739044056603953,0.046735218329543,-0.0348047810846104
"Raw176",0.0563367171328266,-0.0336680037800655,0.0259148152002043,-0.00413807144572556,-0.0276898419772758,0.0491295559752705,-0.0993825885082109,0.0387282861255274,-0.0425920967787462,0.0182077762205592,-0.0324859911938589,0.0468915185113741,0.0476250075205654,-0.068833405897557,-0.0340200225873034,-0.0136196178407424,-0.0526791603130999,0.0487940301838215,-0.0107492190088357,-0.00424352045198319,-0.0170548700135605,-0.00286598660514644,0.0187996622555184,0.00323889897954147,-0.0183886440310206,0.011612223739239,0.108963073538833,-0.0197977764538136,0.032735647944411
"Raw177",-0.108713139341699,-0.0538410016088519,0.0470987820185901,-0.0236346014606012,-0.0401343237994765,0.00405135347331424,0.0134768284654215,0.0141641040927228,-0.0031253326454499,0.0464819229379122,-0.0339539304145181,0.0205939550868058,-0.0209544011599242,0.0964949507915543,-0.0370925154915398,0.0505732396130804,-0.0993568676170205,0.110060930326712,0.0454560301989082,0.00837633104828048,-0.0517901235658606,0.0368913589789112,-0.0200179403102595,-0.00980533348770509,-0.0143630949005506,-0.00234690143220317,-0.0414226547589402,0.0598407388004281,0.0481231501111394
"Raw178",0.0411540050429834,-0.00295212567945484,0.0109025911020601,-0.0249993193582284,0.0183552574241846,0.000696913508682056,0.0118717107459126,0.0101237322930223,-0.0179967273785005,0.0163819925747964,-0.0380109385918724,0.0471205354464702,-0.0166067251273031,0.0151143330317232,0.0274851311945275,-0.022408706634487,0.0445532122110786,-0.0370305351472146,-0.0153337124081914,0.0256384661409864,0.0693547803614452,-0.0364134580356324,-0.00133122326532981,0.0430389008922087,-0.0386482701512332,0.0442228371761077,-1.84932496235915e-05,-0.0940819440850916,-0.0396809118342146
"Raw179",0.0156570725927969,0.0388932277002805,-0.0191938512998367,0.0033314325296518,-0.00908606380212653,-0.0592969882004994,0.0205456952562106,0.0504484766856157,-0.0559218103674845,-0.0134709587976882,-0.0202603195392616,0.00984284629218335,0.0356136460435771,-0.0445883556429813,0.0117019802207468,-0.0448695616413463,0.051934670348235,-0.0549781291774862,0.00311142206189305,0.000282983189573794,0.011175998072765,-0.00646299570705873,-0.0142358892768229,0.0193613192909625,0.010699048147387,-0.035510222908734,0.0890091676844062,-0.00201132550779181,0.0720204333638683
"Raw180",-0.0221489931275983,0.0264028897329579,-0.00603735252306122,-0.0140747170153619,0.0506545936640385,-0.0527348687349937,0.0716932046306232,0.0112717737318409,0.00305513989431461,-0.0237870741050406,-0.0566713944733035,0.0559838104636428,-0.00337282199168198,0.0548421638654306,0.0408951384671089,-0.0159889034215168,-0.0443134681056206,0.0395864306728742,-0.0728186841491357,0.0321992304609707,0.079825070858236,-0.0985091124766142,-0.11521281708328,0.0753881260355527,-0.0354247808980628,0.0131789773565764,-0.0483959711763093,0.0615264709304373,0.0548286718986123
"Raw181",0.021340737018488,0.0200727776794862,-0.0384510187704035,0.0400781476643147,-0.0265689419277173,0.0177600895243328,0.0123795503958812,0.018772929270971,-0.023389480664799,-0.0394780368991311,-0.0617857484867256,0.0610784239508426,-0.0409098743277603,-0.119353426669968,-0.0236973332268689,0.0165578186287537,0.0056135182090626,-0.0416034236886061,-0.0991287223324363,0.0711732537886491,-0.0369998997396536,0.00895466774449503,0.0431383035741339,0.000668664601100219,0.0307682194514544,-0.0246401692591066,0.0159007921746501,-0.0734895994012867,-0.0338212328280598
"Raw182",0.026866122518208,0.000894409712931533,0.0031589750060592,-0.0061283060544862,0.00273396284025513,-0.000531428309461697,-0.0452326922301553,-0.0367940373082107,0.0443833167056944,0.0120642975558497,0.0109960204758525,-0.0198096927207085,0.032521562788403,-0.0417208793989176,-0.106374179749785,0.106181537433485,0.00881000169464145,0.000931228565919622,-0.0288628958539551,0.0258736649426002,0.0948596729120726,-0.0801491376198915,-0.000907632190420089,-0.0226269438091648,-0.0271231084397137,0.0332831694323849,-0.0132013594623093,0.0573809348405172,-0.0450220213877986
