"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"Raw116",0.0223925458650031,0.0224794552988615,-0.0411110713455023,-0.0280392620519341,-0.00293195044704077,0.0540444274802297,-0.0264266559089484,0.0235282069623669,-0.0122203315989569,0.0324350202829318,-0.073824758565476,0.0745916380865146,-0.0464597673403134,-0.0317876679875178,0.0595186731607989,-0.0605298087208853,0.0611622683909547,-0.0768922367461967,0.0896010889882415,-0.0152013699100307,0.000915744031425027,-0.010464147422683,0.0400775025084007,-0.0275689896488787,0.039629641701703,-0.0641132488511543,-0.0541834732310552,-0.0531687239900343
"Raw117",-0.0352458561147181,-0.050316553732712,0.0355863086282958,-0.0176550975529664,0.0328982634155591,0.0226977494388143,0.00555511725537842,-0.010821653312802,-0.00405506832802432,-0.0353308622648633,0.034166292448805,-0.0232708153949086,-0.0317140068876387,0.0162356091105619,-0.0143499471397527,-0.00247817786548198,0.000597122574604063,0.0209617150272206,-0.0535508725015425,0.020506619966741,0.0123676304798496,-0.0032647492185046,0.0320502374577797,-0.00877768261759459,0.0254018972644575,-0.00231449095997826,-0.0673658909127138,-0.031445812076999
"Raw118",0.0281947512295794,0.00549385592760445,0.00102438739762194,-0.0441291083477846,0.00064631968321805,0.00249699736206109,-0.00849877629082104,-0.0758738901748391,0.0792539587295501,0.0632531042134431,-0.00314829844858755,0.00384199784852297,0.00930968930624996,-0.0484409359921746,0.0584303374832063,0.0229182148400083,-0.0391534315031468,-0.0145984708753779,0.00258187370774598,-0.0442482619712029,0.0502855413654571,-0.0384883336601971,0.0202617632216057,-0.0642751987792368,0.0601328474009561,-0.0522126033665126,0.039601396043097,-0.041774455585461
"Raw119",0.0788737248082911,-0.0120464288790603,0.00891085673640094,0.0228785923824527,-0.0101466297241734,0.0206097794269826,0.0180248390458049,0.0163836340824588,-0.0102012870539569,-0.0107785787224759,-0.0300299928866339,0.036219136858326,-0.0123022870453953,0.0131531372586232,-0.0135644889153892,-0.00402645701436631,0.0106382798723957,-0.0734325153770034,0.0622434828457976,-0.0483414305160891,0.0529528613423074,-0.0295670447442532,-0.0140316439050589,0.0292796218329002,-0.00534304951711104,0.00488841406578709,0.114590332595679,-0.103754589800903
"Raw120",0.0156618086265143,-0.0182652016961792,0.0074986343425387,0.0299259797592057,-0.0709261059555579,0.0165559122245784,-0.0268742326375161,-0.0401390986188053,0.0665456423829145,0.0359343763814456,0.0077676981418821,-0.0204379585047304,0.00380161755402997,-0.0482542112025965,0.0882832529705736,-0.00397547237003355,0.0474900576411675,-0.0203555296086315,0.0160827979030069,0.0197845268127138,-0.0204426823405197,0.0663995080460295,-0.0753659721577153,-0.0289678642750764,0.0395082644124075,-0.11417285649563,0.0507982985497215,-0.0135725376528942
"Raw121",0.0360508848543565,0.0239795546958064,-0.020648686644259,-0.0323199655609435,0.0119575321146744,0.0254562150039157,-0.0488154583279061,0.011315998085756,9.30731300911625e-06,0.0477666479844825,-0.10852369474371,0.113700083812665,0.0240778697439951,0.00970439073343187,0.00075457765265436,0.0304648131693105,-0.0229510877073717,0.0130747633028148,-0.0310164975098471,-0.000606178524146381,-0.00633566349841269,-0.0028399624098012,0.0129334492566589,0.0212795636389937,-0.0162514353317601,-0.0271983639889445,-0.028665100395307,-0.00741172346750831
"Raw122",0.0468118920806824,-0.0114262880321335,0.0197736418410788,-0.0105683601742871,-0.0317402589178192,-0.00664200632075801,-0.0590259160272088,0.0293201926842403,-0.0350946232891511,0.0344796018355711,0.016504217895836,-0.0156404226526407,0.0440383975027714,-0.00487753303895212,0.0163756679118616,0.0835438529883037,-0.0827538385142148,-0.0416247880635652,0.00388944370908798,0.0734503931788196,-0.0555713167972872,-0.038352264490309,0.0516979191525081,-0.0356006665331773,0.0243746305815243,-0.0185936533882949,-0.0362929116606037,-0.0371169080810703
"Raw123",0.0755608542623827,-0.0390126691769223,0.035261136472667,0.0514335625374889,-0.084261586745531,-0.00484539635009667,-0.008884654396557,0.0283866605204693,-0.0452581026329518,0.015501882960239,0.00794791582107349,-0.00489455744534761,0.00966318211768782,0.041351079673858,-0.0504057788087038,0.00575596130857603,-0.0130440738896002,0.0185449902686476,0.00717864238262272,0.0361156311274071,-0.0152347277786202,0.0419951646811361,-0.0477780908531154,-0.0310338933062517,0.0281370799900714,0.056452525282215,0.0267963699141244,0.00139007456200545
"Raw124",-0.000469780834630519,0.0125361719304812,0.0135243323936393,-0.0322109742912489,-0.00102050720657716,-0.0676197880337181,0.058002888560934,-0.0282357415706656,-0.0111067538746409,0.0292661643600084,-0.0137918242780961,0.0135330582128699,0.0216844070707717,0.0415007745293019,-0.054798503427948,-0.0281522384212854,0.00333194360628423,0.0485323298595732,-0.016429291120748,-0.0734336689044946,0.0550204652757297,0.0287779209260941,-0.0229467372951278,-0.0195449141090069,0.0199595816833861,0.0421932857378844,0.00728881797678837,0.00975920527174623
"Raw125",0.0203078347571712,-0.0525842100326942,0.0404848308805632,0.0118742149875902,0.0475931694429898,0.015056853576266,-0.00481712346388324,0.0181645235089219,-0.0223929933449362,-0.0697370422172832,-0.00700711521788424,0.00281388987764978,-0.0067979660637756,-0.0163864149021248,0.0151258735665582,0.0779757610926135,-0.0994591976505389,0.0164241397858507,-0.0444314488427583,-0.0344829815120456,0.0411442649551522,-0.0848564862868095,0.100987577606344,0.0364707138089208,-0.0278181930210084,-0.00282455569305712,-0.0412433897870312,0.0190926949893983
"Raw126",0.0500347208591787,-0.018484107475167,0.00426376508359027,-0.035382620648816,0.015054261385032,0.0545571316090499,-0.00156790418544038,-0.0311661424381376,0.0345319081134007,0.0298507946125279,0.011745991782674,-0.0120220653743441,-0.059711192140947,0.00300129867959278,0.0162018566177166,-0.0434695425092005,0.00964365468047453,0.0797756395818362,-0.0788169798697629,-0.0517990551802135,0.055761254934641,0.0147519522101755,-0.0199938776303957,0.0130045947037379,-0.00811109300387812,-0.0673740109590108,0.00156218053393195,-0.0191070230354923
"Raw127",0.0546367986679766,-0.000894807754695074,0.00819928011990422,0.00837694590011747,0.0878893072325423,-0.0195218103829213,-0.000889298112734743,-0.0494262243156102,0.06045785105009,-0.0837966044755861,0.0428490751872084,-0.0436217821179271,0.0217068988060387,-0.0301610494644302,0.0373871639432609,-0.0201906655058941,0.0238440265597851,-0.00204171264524647,0.0205418541260373,-0.00689931338842696,0.00196056208672136,-0.0203496350909995,0.0308700439042081,-0.0695789982089153,0.0576704122129247,-0.0248318321743579,-0.0228137232410539,0.064138059311179
"Raw128",-0.00187288564307566,0.0152188112204797,-0.00292433788626058,-0.107968894738029,0.021672920969465,0.0163168769294458,-0.0360417408044892,0.0284452793430036,-0.0418479850989013,0.0989968827074377,0.0225395038279235,-0.0400599475775009,0.0201259980518059,-0.056373805274751,0.0637118662260613,0.0294240818854749,-0.0573369904206647,0.0263869973055167,-0.0381003672468194,0.0206911848747764,-0.0185089796969634,0.0697788309637195,-0.0386220768728136,0.0313535924480818,-0.0252138721168871,-0.00849700573002156,-0.0691789630569046,0.00765374316688867
"Raw129",0.0746638497007352,-0.0135232827684993,0.0300337267653799,-0.0182935566426776,-0.0349890238654371,-0.0107143341456136,0.0191525291652845,0.0394075465140771,-0.0234877571655409,0.0418724641191635,-0.0391332696481133,0.0315925400237324,0.0078055490061547,-0.0445719656220959,0.0763170552170918,0.0647853560996899,-0.0590168885177142,0.0420964927081874,-0.0813560955425254,-0.0168827468833209,-0.00680499867209121,0.0622029007964588,-0.0735799302781569,-0.0121895851092389,-0.000967709913513356,-0.0605799334346213,0.0290513322592159,0.0681256576865219
"Raw130",0.0386732385740303,0.0125168785596528,-0.0312807268009654,-0.0203034527829818,-0.0386002774172753,0.0750437673969384,-0.0648194154295302,0.0391688092653627,-0.0296734716211003,0.057130541620634,-0.0550209195427236,0.048656920503863,-0.0193502143550479,0.0308500296486149,-0.0160541641048261,-0.000385316579724069,0.0122636047701144,-0.0575411567296684,0.031013791060188,0.00530598358127179,-0.0157705733959795,0.0473516225371342,-0.0432333486058849,0.0717800348390281,-0.0564369329903205,-0.0217971333912486,0.002451085844443,-0.00657907238233665
"Raw131",0.000921288518435449,-0.00920561659407093,0.0308260830122444,-0.0148822217685584,-0.00109778503624636,-0.0534800802655821,0.0547891672997153,0.0261220647471111,-0.0233822349956478,0.0245921657878011,0.0480764821493291,-0.0280187498421417,0.00234944437833148,0.00138400666484091,0.0242169750743648,-0.0603892340741353,0.0493209663352675,0.072804276848615,-0.0824719690827652,0.102573398598307,-0.0790651311751726,0.028119726161672,-0.00408830869083643,0.0169005656013499,-0.00956203881139017,-0.0313293363093349,-0.0200043895956648,0.0361702203586572
"Raw132",0.0223235615022757,0.0515934531651805,-0.0553335518694482,0.0297605446486459,-0.00030881834979231,-0.0158995340288177,0.00805820494360933,0.0331065592841016,-0.0254238687096307,-0.0337902477682995,-0.0699664966686682,0.0696793727410007,0.00687366052221201,0.0690233930574936,-0.0280179256245518,-0.0077435593585139,-0.00631844942824416,0.00185653227870766,0.0239865613013071,-0.0347675208694819,0.0478391451852934,-0.0519368838724828,0.0392947685782897,0.0263478372379943,-0.035393100474508,-0.0829278896330912,0.0321157118720112,0.00793976787809397
"Raw133",0.0104664314451959,-0.0658510461263285,0.047730051655656,-0.00798540301446682,0.0173404212360209,0.0427619069816601,-0.0532188034955256,0.0324248827114948,-0.0174400984449947,-0.0230218648945127,0.0136820992574343,-0.0233358556438374,-0.00767586009220369,0.0511756313660511,-0.0285947351820446,0.0184457171173964,0.0237153892839539,0.0634690384429353,-0.109080463603155,0.0518793494546242,-0.0475717678962028,0.0234459968702744,-0.0231676857716072,0.0516363190905458,-0.0705701481806989,-0.0335014204633397,-0.00783042328198648,0.0240428832577159
"Raw134",0.0310969509295824,0.0143388193317704,-0.0363172333072905,0.0461735005473493,0.0208377088743338,0.00969407705771842,-0.067988857464731,0.00395097496705679,0.00629020630735198,-0.0845876215596846,0.0329208535179964,-0.0548805498677196,0.0321030220541799,-0.0285974917419452,0.0396284310155001,-0.0866526179898485,0.0964858619637313,-0.0486050363248297,0.0323489457328929,-0.017149737740196,0.0214171432771767,-0.0642742958934995,0.0435203807983323,0.0196780145746295,-0.0332830359686101,-0.0211744624524211,0.0300396992701362,0.030948717235542
"Raw135",0.0521908490423912,-0.0196659380263714,0.0306484386957203,0.0532824895030119,-0.0205012924000814,-0.0491009238662826,0.0368986330732888,-0.0604904099234577,0.0523701488235742,-0.0510712637846308,0.080516063853609,-0.0700133711849732,0.0423027944461629,-0.0236153695777495,-0.0211235281447208,0.00834408838808212,-0.0141868501620677,-0.0782227679304759,0.0471072698409317,0.0322204603526698,-0.00645144974242266,-0.0484225544368829,0.0326603858780143,0.0749245929927721,-0.0662701597122237,0.0993959219989917,0.0188043451158082,0.00702181976102935
"Raw136",0.0808162863870264,0.0150918728406914,-0.0104391080539292,0.0189003793871829,-0.00979687117636593,0.00354765045005128,-0.0379458668879951,-0.00146739023471095,-0.00402374774779838,-0.007885131080018,0.0392064690618117,-0.0464075397833062,0.0401894844774022,0.0776527179018194,-0.0677468157694751,-0.0307609444271223,0.0351698458160374,-0.0567261033897033,0.051903928150293,-0.059050389940934,0.0113785571789216,0.0589116782514787,-0.0575798249665257,-0.032176714196085,0.0387788927385603,-0.0111416778977691,-0.00489532402438372,-0.0292100463157061
"Raw137",0.0485179449130805,0.00579668568056681,0.00352830391396643,-0.0430698542013862,0.0496298139052398,0.0192973085548482,0.00175697579578876,0.0195488287149485,-0.0319263243916522,0.00603868656256834,0.0769537987360981,-0.0588009915711313,-0.00557738172606011,0.022990075391712,-0.0383230764337756,-0.0239707712614531,-0.0149836057548213,0.0177095861107164,-0.00985876642120501,0.0607717907040078,-0.0502362545603729,-0.047632326619075,0.0543661665657159,0.0197776508009302,-0.0331739316422874,0.0478815552128599,-0.0478803693504059,0.0054862802742709
"Raw138",0.0369488669457908,-0.0259090969496647,0.023389360342879,-0.000778034629165881,0.00713534028564291,0.0204914698502447,-0.0573961064111138,0.00115522090461476,0.00363771428908142,0.00987861259654071,0.0301319805895691,-0.0227533671952246,0.037954733709815,0.058615496037551,-0.0777048132209774,0.00598755854396421,0.0136603139227519,-0.0209377106401768,0.0144573814592351,0.0315674263939153,-0.023499888870852,-0.0232891052118487,0.0288226243559136,-0.00555571959425622,0.0102893153469115,0.0690499415356451,0.00887550771615878,0.0489388235736291
"Raw139",-0.000184745884746571,-0.0323328952840259,0.00545272699187435,-0.0148222361232233,-0.0136706074120067,0.0606184549508303,0.0535160315196494,0.00964354881573117,-0.00623564215487334,0.0283464273449145,0.0171765545985592,-0.0312983226229279,-0.121472818394287,-0.00361531516464428,0.0362071987171688,-0.0398748344115015,-0.00779411469948107,0.000185218729066304,0.0140795326324822,-0.0950805578967006,0.0692913330075619,-0.0339242572650933,-0.00108473734631519,0.0638877504258415,-0.0367860494805503,-0.0695569112476265,0.0397105000161002,-0.0691413481905541
"Raw140",0.00217938311583275,0.00666271668733859,-0.0274929087418284,0.00383721844254198,0.0186736410755855,0.0168952867583044,-0.00959141635763524,-0.0356472892506037,0.018045495638853,-0.0330789857146782,-0.0667193838643174,0.0508205812801799,-0.0347309324067811,-0.00839210956224578,-0.0200581501058097,-0.0161939696015612,-0.00473538978185791,0.0362807234396963,-0.0316873261281752,-0.00778084474619213,0.0280207771237826,-0.00765820597985775,-0.00215446921209037,-0.00201602075289076,-0.0315339386286574,0.0456659913139297,0.021274181403834,0.0632745495521303
"Raw141",0.0713934266324571,0.106205792988126,-0.0722742568261993,-0.0381556285089238,-0.0498312827156547,-0.048426331300231,0.0308145123011914,-0.0678127195882267,0.0550233029161074,0.107748172032293,-0.0376577585698099,0.0529661695778836,0.0255017323025476,-0.0279200438163301,0.0247553089178453,-0.0079251876725008,-0.020462118984045,0.0534722538018787,-0.0431259433796779,0.0664778412896784,-0.0628253694434562,0.00833533267794763,0.0166890114913967,0.0019652332669228,0.00135046663645539,-0.0282080164186291,-0.0520900803253851,-0.00170818364196818
"Raw142",0.0827113656594504,-0.0263483508809158,0.0309259489776433,-0.0370122797469705,-0.0192187471967392,0.0411297041129921,-0.0361133472185763,-0.0382450692885722,0.0507621735487571,0.0574163937157542,0.0404533683818239,-0.0398499488117985,0.0139767452041689,-0.0690029426773537,0.0851373022381494,-0.0720199889615169,0.0757167176367637,-0.0159449151969489,-0.0022740475923755,0.00681728686562936,0.0393680343893114,-0.0392715540203913,0.028102485882052,0.0161034820214848,-0.00364220031031092,-0.0371908709416794,0.00455132353865578,-0.0472229142977529
"Raw143",0.0573726928238033,0.0190290411368688,-0.0279671192541865,0.015716048266532,-0.00695429353339208,0.0177617476856334,-0.0458153486250622,0.0588965579283297,-0.0598729831470756,-0.0146541779369613,0.0231885138445706,-0.0290161650699008,0.0242931613870332,-0.0197668189962708,0.00859692808677308,-0.0171246930230156,-0.000458209806249862,-0.046574453752774,-0.00442278597046064,-0.0509980645166269,0.0501118703350353,-0.00858206972706734,0.0277855816347119,0.0509202877034016,-0.0344903874571263,0.0148551065803477,-0.0274862501391489,-0.0501906791595938
"Raw144",0.0431122621100201,0.0231642482887595,-0.012401747476876,-0.0656458082560988,-0.0357458370765951,0.0110377647519516,0.000197827831512988,-0.00352889194997785,-0.00412666339756079,0.104005690113282,0.0278389928604078,-0.0356483619561625,-0.0188301926202796,-0.0795679304868204,0.0589108827889872,-0.00486838994460924,0.000402793699910194,0.0731589222249057,-0.0656274298831859,0.0220520210744438,-0.0221937568202991,-0.0165903870635945,-0.00772772592321632,-0.0109456348699787,0.0232601006636338,0.0228704604627849,0.0393456891558754,-0.0107459030544044
"Raw145",0.00814906197755616,-0.0762370290638099,0.0688122892508642,0.00699900721361774,-0.00734093111745506,0.0274667836756074,-0.0589943445493171,-0.0221518943205925,0.0251301875067946,0.00197955743195367,-0.0101124089219886,0.0188580994181471,0.0358768219764281,-0.00465750627452192,0.0192264544933679,0.014243676082178,-0.039178506988507,-0.0324782142166505,0.0164588075843043,-0.000722818531729482,0.0228534065021844,-0.00727737918334954,-0.0015652290677459,-0.0413306687811483,0.0299420301353981,-0.0250998964675868,-0.00573691432003175,0.0412441278458477
"Raw146",0.0416346399351798,0.00569192554516947,-0.0256767223338598,0.0157390769451906,-0.0772749378579346,0.0548002827731944,-0.0355306077356701,0.0444962164476427,-0.056329063116508,0.0536789794156458,0.0817068007649367,-0.0640870942352822,-0.0379584962432714,-0.00721027132010427,-0.00323705932931207,0.00598595043433089,-0.0303956446633799,0.0451776237189729,-0.0243515844749147,-0.0407677332505741,0.0623698997051475,0.0625696676046937,-0.0393889901893435,-0.0916301616050103,0.0715057274956484,0.0388664536591796,-0.0460326220207087,0.0474348594944641
"Raw147",0.0700132873506606,0.0672335893332836,-0.038855953051808,0.00820222123327205,-0.00186647590995913,-0.0752690636129136,0.0560538769883867,0.0290020038639464,-0.00876047715960293,0.00316630765567902,-0.0543385693644468,0.0504952717269732,0.0134238587511399,-0.0533163101620288,0.0407781902871539,-0.0584453087926717,0.0731303000370734,0.0194932457894455,0.00217857341700908,0.03658255229349,-0.0234134884114666,-0.0373314420450861,0.0109670011053217,-0.0122475642636423,0.00342375985805878,0.0251235153904183,0.0491021368750329,-0.0416531255278327
"Raw148",0.0347328474301011,-0.000922961920979021,-0.0125736944571172,-0.0240358365529493,0.0559939004877299,0.0467923085126683,-0.0768967383597305,0.0440201980420391,-0.0383888051932709,-0.0348515845064091,0.0810198923231859,-0.0717471688889677,0.0176751135407637,-0.0352909994051301,0.0222067138494432,0.00362606834314376,-0.00235940757476415,-0.0576576573411977,0.0732136788273397,0.048174326969055,-0.0185327120711846,0.0690938120027375,-0.0132893738357081,0.0266690113365765,-0.011031245718905,0.026440267092637,-0.119629204630952,-0.0280632346593996
"Raw149",0.0799147230733952,0.0594543403266038,-0.0513619203512668,0.0467876612401851,-0.0120692433653422,-0.0373385077623223,0.066652268436267,-0.0140143971854976,0.0401551908894639,-0.0337880666185755,-0.00393472017492456,0.0120477830404559,-0.0308741680615496,-0.0234646270769958,0.0325659408055861,0.0288123162486653,0.0187271062999176,0.0033181038113687,-0.0142413621888676,-0.000358987065189883,0.0135221331580501,0.0273875715851496,-0.0270932543670763,-0.0302922828993119,0.0157560910559353,-0.008869017014715,0.000943853844240073,0.0263121479459778
"Raw150",0.0212727792082765,0.0747562424957422,-0.0945662927658361,0.0461645368302724,-0.101132768322272,0.00498866459661079,-0.0222166598773643,-0.0918814832027161,0.0760903517539031,0.0474543632246123,0.027378898506985,-0.0328035519549086,-0.00260815278171047,0.0459151172398521,-0.0852473614485293,0.0297901386242247,-0.0225898955600167,-0.101737188717273,0.0950033878039498,-0.0448980561573159,0.0205576041497135,-0.0598957273321101,0.0379240831966836,0.0423639917611324,-0.0650007171633034,0.0994331869544631,0.0230577931681329,0.0703613975270927
"Raw151",-0.0188920897786889,0.0416410642670055,-0.0228643347691593,-0.0268582185877271,0.0211721965642509,-0.0496832498719965,0.0144328231202466,0.039185407606859,-0.0287768806393149,0.0133074116061574,0.0649199473003187,-0.0708655974921057,0.0429364359199689,-0.0288304035959118,0.0391121839659923,0.00167279873581122,0.00530877476139887,-0.0329962063836716,0.0207975089736873,-0.0334623317333623,0.0426766548291835,-0.00599449124277734,0.00520601601733551,0.022371254688148,-0.0229337007522835,-0.0159874091706211,-0.00238490296180195,-0.0450074543138582
"Raw152",0.0508402885497384,-0.0171553979311129,0.054048172517418,-0.0390051431571011,0.0669766875856574,-0.0601381070321298,0.0368162300029383,-0.0308162823509877,0.0357599058725187,0.00582429519355129,-0.0359059671744135,0.0437188159444857,0.0376229254795809,-0.0450367720576554,0.0467951349210697,0.015807313857402,0.00620475319591172,0.0646476696584794,-0.0544325738696855,-0.0614848812819763,0.0757422485917598,0.0625668692283907,-0.0677821393130714,-0.00996729779341038,0.0165300587937189,-0.0109442488255847,0.0607711079291917,-0.0385393125877927
"Raw153",0.0288600544580126,-0.0737865422414101,0.0489931263947899,-0.00278576267603384,0.012312032968444,0.0613021162161154,-0.0657172608227226,0.0504767534735627,-0.0340268676256758,-0.0175300432747429,0.00928159795668863,-0.0215750147412544,-0.00539342926908838,0.048405739779692,-0.0264325626575341,-0.00172346902327743,0.0726610647037439,-0.0640716733710314,0.0227225112614881,-0.0159163063982171,0.0154195583624434,0.00926661300765005,-0.031059630288507,-0.0812652333058499,0.0839853916734388,-0.0206346306278579,0.0802830437682306,-0.0214189014194975
"Raw154",0.0414915777886672,-0.0151029903501971,0.0662349728209082,-0.0745817124375231,-0.0293588821728872,-0.0787596445116247,0.0570904984685164,0.0024074443319606,-0.0146978404240746,0.125544785118314,0.0267718218230934,-0.0186989821935235,0.0354860903036256,0.0301929744852507,-0.0286019765962147,0.0517112292618976,-0.0593725106631228,0.0190201588052244,-0.0340415540128879,-0.00454915869035841,-0.0296286891921947,0.0564794706717948,-0.0464343116529704,0.0117814840491576,-0.00593813904346027,0.0222945777372203,-0.00268840776636026,-0.00365769374872879
"Raw155",0.0373805511014657,0.019173627943557,-0.0405163836721497,0.0846385180966028,-0.0438560217550127,0.0113620526365179,0.0171359260983832,0.03290297430295,-0.00886239587586556,-0.0444502436649685,0.00506055797422355,0.00220806172832722,-0.0437725274539753,-0.0132351105438444,0.0389719599607681,-0.0093513836578535,0.0158284279886468,-0.0631473665413335,0.0809762872252761,-0.0460772898527718,0.0467757961371741,0.00559407113789971,-0.00261914036303261,0.0103385655652156,-0.0451465232569302,-0.0803506427025225,0.00108042032264652,0.0840601716851908
"Raw156",0.015588007017299,0.038973540978825,-0.0326703106631401,-0.00963843073913189,0.0395729129498347,-0.0212085067182288,-0.0737574126667507,-0.0206823332701703,0.0165427693889479,-0.0173702688614357,-0.0297855850613579,0.00845153897885475,0.076227584720657,-0.00934632459248102,0.00359997557806852,0.0277624237838823,-0.0578355247460095,0.0768175494908503,-0.0685956804786916,0.0598708120815555,-0.0745769955729002,-0.00629747306832568,0.00199781274413897,0.044899340759259,-0.0641230409411223,0.00952014583416287,0.025463595028685,0.0301018632156289
"Raw157",0.0470775678423717,0.0738440306469547,-0.062526714637359,0.0196073124260031,-0.0286239456302347,-0.0539340535835627,0.0319731978137119,-0.0218629341481,0.00457655253056451,-0.00939467355737674,-0.000324244917716662,-0.0082866476488145,0.02274779622348,0.0415836689939166,-0.0818147776187516,0.00129638959890639,-0.016159334745165,0.0438735952584495,-0.0415823446791737,0.0845480928390912,-0.0554096979870667,0.0459220773705989,-0.0459163193261687,0.0584125077099292,-0.0594931404592707,0.095527025403055,0.0221303131830401,0.0326947872664022
"Raw158",0.0127968650672912,-0.0238701020846418,0.0272938221733245,-0.041977834588196,0.000274109464006151,0.00492337436237131,0.0229093011670235,0.00827974810654399,-0.0233940259248893,0.0446523660453365,-0.0216074494908494,0.0228915029551912,-0.0239204188522283,0.044865498142349,-0.0708951988180065,-0.0318266090987007,0.0313270770266999,0.0269163247360535,-0.0433306521358026,0.0421033942562229,-0.0405426869446987,0.0180544997388294,-0.0293024650065191,-0.0636707414608424,0.0703925914405915,0.0766167557648172,-0.00631120589871893,-0.0282271894353198
"Raw159",-0.0279231586354509,0.0169901102810197,-0.020956325610392,-0.0314799069975366,0.0483467767625989,-0.00654435967192379,0.00246153346192293,0.0781764359274359,-0.0943365165506568,-0.0188063053440509,0.0532585906360879,-0.0513931132232007,0.00168095756342147,0.0480096394647879,-0.0728573304556293,-0.0275781547737467,-5.58792620371012e-05,0.000263689768278238,0.0175913573436687,-0.0471949321691991,0.0546790431849083,-0.0310914918055368,0.041500765768393,0.0412542813470503,-0.0430253097435879,0.041807528136468,-0.00826406145140195,0.00776262897057675
"Raw160",0.0564850587330338,-0.00565113728945096,-0.0296425546618988,0.0182656624489219,0.0229807250020849,0.0946813146060094,-0.00892561068906734,0.00423527302880191,-0.00251473767623139,-0.0396078484004386,-0.109795728499103,0.127175941336866,-0.0851369422986064,-0.0138579947016455,-0.00863563904807784,-0.0505893995946696,0.0835728408365174,-0.0253431559366708,0.031750019591277,-0.0238631165906175,0.0142192025003221,-0.0303034584257154,0.0502039472238396,-0.00495808703626951,0.00533853896895531,0.0338182034602338,-0.0174135023982647,-0.0309947302370179
"Raw161",0.0130015493161113,0.0350030358382132,-0.0225903732167604,-0.0227844627857847,0.0241242569748488,-0.0323309269297032,0.0529998265155674,0.0700979710333055,-0.0766390045842308,-0.00211801882332495,0.000358964149330129,0.00745058267898909,-0.0105545688998709,0.0880291463831397,-0.0799018670006946,-0.0184851732004442,0.011451502232054,0.0150548330527817,-0.00034905683687632,-0.0472053092040026,0.0590578088066485,-0.042041554729443,0.0443293907404011,-0.0297141111713021,0.0347002435701111,0.0118642795384275,-0.0188144941766514,0.0125530099131363
"Raw162",0.0390341575102083,0.00270800102548594,-0.017818312391204,-0.0251869932204281,0.0200600031615227,0.0560951070838857,-0.0312541326396237,0.104911726900435,-0.108834544480792,-0.00222982235000838,0.0229007794226565,-0.0199923818013397,-0.031982430030059,-0.0149864272275098,0.00502059160825694,-0.00923090572084265,-0.00593113833402105,0.0452358942882191,-0.0751739807328774,0.0803055517161565,-0.0750498427207258,0.0775706137327172,-0.0546982126318585,0.0275516936054051,-0.0339174827290664,0.0225151892467352,-0.0290932632510651,-0.0134748178327507
"Raw163",0.0356779473974837,-0.0361119337531546,-0.00385853946842479,0.0852357766943939,-0.0225733811841164,0.0640865003419716,-0.0394821473451952,0.0563621065951826,-0.056350725251942,-0.0848267091762426,0.0564968086420375,-0.051834739021497,-0.0246142481100667,0.0390262062676628,-0.0346100003458366,0.0226980805223443,-0.0175690801218033,0.0254807477209587,-0.0106893143927828,0.0205887398691474,-0.00512948510254656,0.0137821627337598,-0.0216272509810437,-0.0232854896712395,0.0169696032162784,-0.0219236079549934,0.0201210508416673,0.0393441912104242
"Raw164",0.000741310163459344,-0.0516929042089147,0.0515342886022074,0.0219140912487697,-0.104053431896128,-0.0153618615063305,-0.0299294016991399,0.0228979585344952,-0.0278356110166392,0.0594577241337381,-0.0164272264028695,0.0148941906754632,0.0438159474109047,-0.0853162654494469,0.091477432822728,0.0155753049226535,-0.0303475620561827,0.0483197214574832,-0.0886538847707564,-0.0270498983022093,-0.00326559388200043,0.112243876542021,-0.0739836640903287,0.00997862334428532,-0.00205224334038264,-0.0167043446095995,-0.0674802129369213,0.00894040314554922
"Raw165",0.034226462967021,-0.0179279899767821,0.0289739004183103,0.0101260151806759,-0.0313647699634146,-0.0295311315839425,0.00819406847072913,0.00236776466941251,-0.00624040528430648,0.0151137238469404,-0.0275188636371447,0.0189093977751456,0.0282167284280801,-0.0917151542451471,0.0957858026665449,-0.0118439794345022,-0.0230729332334756,-0.0623072692361392,0.0608596939341316,-0.0135100530325858,0.014470833938158,0.0469113800038089,-0.0685973687471611,0.0123839849714069,0.00754846492386301,-0.0286614644579021,0.0680358839983538,-0.0451928171618758
"Raw166",0.0278370671138724,-0.102330679453259,0.0588881210340859,0.081604538296821,-0.0227249625019123,0.0641556687191954,0.0151000890343957,0.0563109219848347,-0.0709384616727843,-0.0894274847969206,0.00862064961530673,-0.00399759663176926,-0.0917692300959763,0.0487237036465977,-0.0624343885829445,-0.0233263258003443,0.0239605215029841,0.00372899203578251,-0.00402647369025354,0.00709276472619451,-0.0200599329702282,0.0704736441699982,-0.0802643175560883,-0.0142187163405653,0.0227935495856842,0.038673063129164,0.0495583931423494,0.0337732230751658
