"x"
"1",0.328752983220526
"2",0.0779215641379559
"3",0.0783045690188487
"4",0.0458276699795866
"5",0.0201755534600185
"6",0.0598669458209804
"7",0.0195680895529782
"8",0.0131675604863547
"9",0.010337859744684
"10",0.0182718006698711
"11",0.0133666803663005
"12",0.011745435022764
"13",0.0149656234598264
"14",0.00450113294807424
"15",0.00237991005241829
"16",0.00350918128929369
"17",0.00295995485117558
"18",0.00352887460821622
"19",0.00359015116892785
"20",0.00330565722879397
"21",0.00267517448143929
"22",0.00352115388573156
"23",0.00323841553113704
"24",0.00353871402203204
"25",0.00361186804402152
"26",0.000469482421188075
"27",0.000206920991236771
"28",6.67764062028947e-05
