"x"
"1",0.589495535179285
"2",0.0904378635211602
"3",0.133424773022377
"4",0.0353724017169405
"5",0.0136331423046881
"6",0.0197567434232289
"7",0.00958555220768061
"8",0.0248781269577165
"9",0.0027738220721671
"10",0.00408348584092764
