"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"Raw0",-0.0491375576298313,0.0242414858179317,0.0496422209734702,0.0563966060892808,-0.00812422984818516,-0.0528730381617826,0.0170510987779701,0.0084626601656118,-0.0878573669232261,-0.0416049733835664
"Raw1",-0.00573731922183658,0.0564862346481512,-0.0327252058183112,-0.025458966033929,0.00958746260690384,0.0222877753132775,-0.0218869564555465,-0.0137485429607331,-0.038011510842642,0.0307007034514581
"Raw2",-0.0440622996185012,-0.0187924578718529,-0.0326263133629202,0.035658571294482,0.0752941482625075,-0.0895954657498069,0.00104161122045657,0.055476100528785,0.0355019305217516,-0.0131177286792748
"Raw3",-0.0728190906497902,-0.00282792695808938,0.0968036533123546,0.0419438667094028,-0.00554333513244165,0.0479102700481401,-0.0942298486620706,0.0202094428728824,-0.00682903171265306,0.00173866368882882
"Raw4",-0.0246965675130946,0.00805310184361695,0.0857488179936323,0.101864230001668,-0.062563863815806,0.0214360300371728,-0.0677710866665754,0.0296911589931423,-0.0252913779714734,-0.0291168339143594
"Raw5",0.0307707630011917,0.0278902477036236,0.00151558608502269,0.0266225902968383,-0.0340342768589588,0.0256491264966776,-0.0247260976127282,-0.0369355943638708,0.0758623302560226,0.00159464571562025
"Raw6",-0.0689858531257215,0.0400706179242813,0.0667349324158836,0.00458516805943361,-0.000498449291733473,0.0100584138406198,0.0416551190944425,-0.106554796782328,0.0389571222328408,-0.10056116603772
"Raw7",-0.10445199354781,0.058424330865375,0.053731705280707,-0.00413060368773085,0.0792024910630708,-0.0710518098302838,-0.0304542192144306,0.00852844254562451,-0.00916869969888223,0.0158355359861632
"Raw8",0.0369630092210776,-0.116499568887464,-0.00319554456880518,0.0486354495437077,0.0324759566717409,-0.076220803753908,0.0391659743909433,-0.0216438835466811,0.0410064789078931,-0.0462226131084227
"Raw9",-0.0330223652806261,-0.0217619982368777,0.0807131092991093,0.0610845746531832,0.0147759958560748,-0.0598926503215583,0.0802165055563751,-0.0224672191080618,-0.00503066403643186,-0.0129309509511278
"Raw10",0.013167382680868,-0.0167798675296043,-0.0203076798246227,-0.00988276527513709,0.0046275016475075,-0.0141111981338531,0.0183415179132173,0.0634506724506786,-0.00464770604830768,-0.00294387696457487
"Raw11",-0.00267116730624202,-0.0201812369069389,-0.00701396146030783,-0.0239971996523131,0.0130392618351657,-0.0168861419915371,-0.121405629767394,-0.0453465323689539,0.0481555295547791,-0.0438815630958216
"Raw12",0.021982777459792,0.00859467513119375,0.042750640537808,0.000570177626555425,-0.0763753711514955,0.0579295290687437,-0.0076153631550164,0.0248402012504031,-0.0406810470089143,-0.031338412788878
"Raw13",0.0862500978508814,-0.0486266030851394,-0.059133729525331,0.0533674632845523,-0.0364592810549353,0.0369303081076211,0.00163197868010855,-0.0665251233651686,0.09116077987978,0.0126531097893747
"Raw14",0.0155405015246047,0.022302138546434,0.0252459142354433,-0.0190135396631906,-0.0396005335055958,0.0239613842010093,0.0880589961064739,0.0978934240229937,-0.0682615615259863,-0.0431741636086551
"Raw15",0.0301005173965175,-0.0851236152240792,-0.016787633892574,-0.0183126103687771,-0.00088190059039774,-0.0466876544263622,0.0721551920276275,0.00761182560627015,-3.09482481582022e-05,-0.0836410268014909
"Raw16",0.000460734323455282,0.0445806788450734,-0.034863355752877,0.0021982533945854,-0.00431665926125671,0.00472524110263949,0.00743635487537822,0.082616977284221,-0.0152003882949847,0.0761913381595308
"Raw17",-0.0198720095664196,0.0107538307843791,0.000350438096528876,0.0244598728003332,0.0203914354963767,-0.0741244345717854,0.0135491100058942,0.0328898344439441,-0.0386782083076012,-0.0175625296569392
"Raw18",-0.0572671534946033,0.0810678054050977,-0.00668996972635102,-0.0276053712724938,0.0657916250135938,-0.0672437350736752,0.0283359712428112,-0.0611212360679426,0.0648979739623165,0.0682139095147083
"Raw19",-0.00971845950216274,0.00246835047556686,0.0206660124075899,-0.011620846681604,-0.0289152866045115,0.0289528801952386,-0.0272727327569162,-0.00973012900291264,-0.0163562449028893,0.000574761060298433
"Raw20",0.0215149219228647,-0.0268494554477903,-0.0618101527796302,-0.0715898287308082,0.031539064170981,0.0251180155586896,-0.0183765895688048,0.0521807307947587,-0.0702916192335015,0.0422489683390973
"Raw21",-0.0123211666450693,-0.059872179197679,0.0191022038834599,-0.0227571437786485,0.0328324926017117,-0.0782998498686183,0.0634203823494527,0.0984670888126551,0.0387892629735395,-0.112137390608959
"Raw22",-0.0287076033289741,0.00855803460847573,-0.0297591389711383,0.0258602935779938,0.0448767975773373,-0.054546986990555,0.0286462085998259,0.0619336480081797,-0.00524044361448853,0.00150092030915152
"Raw23",-0.0113125264173022,0.0317780599774548,-0.0129700948837104,0.00525553033328492,-0.0432317893193142,0.0947264922361243,-0.044702042816801,0.00590317958519941,0.0332376819032445,0.0141886689335416
"Raw24",0.04701039986963,0.0463640632282962,-0.0181940592311548,0.0184446380982806,-0.0751495904817926,0.0641342602282535,-0.103000794175859,0.0268832916793604,-0.00829830318756939,-0.0419371342278259
"Raw25",-0.0803937743095917,-0.00763655553413318,0.116290108169402,0.0244236512387192,0.0237152634349997,0.0165949906048241,-0.0218560109662783,-0.0282867288321574,-0.0132300629144694,-0.0629756030300411
"Raw26",-0.0705396852741052,0.0400232001034995,0.0721946518850721,-0.0498107132043881,0.0287663207095126,0.0193586613210734,-0.0130240062529335,-0.0438730095551308,0.00403979415129309,-0.112241652784207
