"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"Raw0",-0.0491375576298313,-0.000310383554017106,-0.037218878920627,0.0549586084492651,-0.0437796776591747,0.0454773840922198,-0.0348854449978054,-0.0145868641515729,-0.0327208260154806,0.0196138097488963
"Raw1",-0.00573731922183658,0.0688929003776611,-0.0476210570790977,-0.0151485129190861,0.0167824764566646,-0.0425745716612138,-0.00276206322853317,0.0070395367714272,-0.00141893962517746,-0.0342284146367271
"Raw2",-0.0440622996185012,-0.0156863735457552,0.0162635970375123,0.00569972163789508,0.071204786003358,0.0566197231431272,0.00115109279670785,-0.0989455134068617,0.0924664562809321,0.0222400144021388
"Raw3",-0.0728190906497902,-0.0287134977455599,-0.0071572233320863,0.0729223261864936,-0.0689512679111645,0.0490688792060766,-0.0138445144483756,0.0777347980655267,0.00488718037600844,-0.124738464678101
"Raw4",-0.0246965675130946,-0.0306565417737999,-0.0289120799662598,0.0519675657854055,-0.0690809712186841,0.104427234758698,-0.0523037053508209,0.0723413919771278,-0.0543827419210755,-0.0593855644878549
"Raw5",0.0307707630011917,0.0259054101312379,-0.0283901362339693,-0.00557524567381698,-0.0124044239798527,0.0166316222080973,-0.0315210515099038,0.0332433298383297,-0.0756166277954762,-0.0204242427089378
"Raw6",-0.0689858531257215,0.0256326609448461,-0.0412595611531492,0.0666384182532,-0.0811742149285092,-0.036446414118856,-0.0416983247106569,0.0354487415871119,0.00173943230936612,0.0259567440506715
"Raw7",-0.10445199354781,0.0417689754495131,-0.0617278588167003,0.0968678806275173,-0.0255598665591761,-0.00444714933216093,0.0211032819573633,-0.0432575191190512,0.042217415371402,-0.0514139864002481
"Raw8",0.0369630092210776,-0.117663408022488,0.108711447462203,-0.00756528458205113,0.0443135612634078,0.0569419428698124,-0.0466828880889241,-0.0779386721514129,0.00875280726557178,0.0587959522488863
"Raw9",-0.0330223652806261,-0.0490027603804092,0.00830603360729412,0.0786473959281823,-0.0690092194081673,0.0546797513785791,-0.0514016582193681,-0.021444377765618,-0.0168311983937025,0.0680146802513328
"Raw10",0.013167382680868,-0.0108071350956964,0.0181339441196771,-0.0175261590064798,0.0203190123676588,0.0123548007572507,0.036482223873023,-0.0218959044363584,0.0208764054912105,0.0366293019680695
"Raw11",-0.00267116730624202,-0.0216343946775828,0.0186323612474778,-0.00189427233791581,0.0515509000826095,-0.0270395321930296,0.0170256296523109,-0.0113811006458342,-0.0225113669702482,-0.101917658805788
"Raw12",0.021982777459792,-0.00729904766434557,-0.0155093142165486,0.00549032630767611,-0.0625751069382025,0.00656566785670237,0.0244083206628666,0.0808555315865142,-0.0507698091860605,0.000768848114644793
"Raw13",0.0862500978508814,-0.0347382684805585,0.0490314899869755,-0.081435046708373,0.0522763078533335,0.0413399583606799,-0.0804543040176822,0.00771167528525303,0.000824878957237018,0.0215723486371542
