"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"Raw10",0.0303677687370374,0.119846716195043,-0.00676649826772676,-0.0286938892145136,0.00113770305381892,0.0488157630783518,-0.0990648739587959,-0.01295648445928,-0.00772236597705617,0.0109250845718914,-0.0122577005999648,-0.0461385772161835,-0.0336239026702969,-0.0135541961394008,0.0363868875663564,0.0516996249940736
"Raw11",0.00548654304560226,-0.015472951435561,-0.0117065985739217,-0.00693378124771347,-0.0111809927604332,0.043916918787054,-0.0290422459055057,-0.0229441452925392,-0.0132076648732707,-0.0071940556309366,-0.00924840393449842,-0.0218953734596018,0.019854115109592,-0.000705827549577989,0.0327138758245461,-0.0126761899895294
"Raw12",0.0206520101687972,0.00924146680990203,0.00959559023087288,0.0208435747308442,0.0539760956415646,0.0203655825815695,0.0344589971707901,0.0220562195204844,-0.0548981115833553,0.0424992203744145,-0.142325252436873,0.0406127581625261,-0.0277634786413598,0.0470644241610217,0.0335723201045975,-0.0351387923791033
"Raw13",-0.0428237140874808,0.0890919875965028,-0.017337124879156,0.0118745225150341,-0.0475437313761345,-0.0277098515685955,0.00363927384804935,-0.0967779764039873,0.0562406744634593,-0.0505232039180676,0.0184615558681626,-0.0208169217274094,-0.0242374378204203,-0.019676428061145,-0.0317135040765151,-0.0268717379598424
"Raw14",0.023538101338388,0.0641645209190546,-0.0877710229327942,-0.0251672394042335,-0.0275771954280676,0.000963203695762782,-0.0218631816608387,-0.0391036011584157,0.0285252222991773,0.0315576319197832,0.059638586187529,-0.0708174789157834,0.0554478866716639,0.0693773062007318,-0.0666578167915588,-0.0562316550319635
"Raw15",0.0107142418019926,-0.0262416818325877,-0.013520733313444,0.0821574683226393,-0.0652773742760366,0.0917002903059882,-0.0288705921716435,0.00167732187769224,-0.118376395217689,0.0207012396251351,-0.0656469053182047,0.0519789019779519,-0.0416431457101418,-0.00667064601183428,0.0874762412664328,-0.0555935744669975
"Raw16",0.0157648648462546,-0.00757992929131532,-0.029186329347248,0.017432535810821,0.0172331674909356,-0.0134453359258887,-0.0351835106849229,-0.0365140445128282,0.059450071180068,0.00787168141975518,-0.0448148920711166,-0.00476685930214629,-0.0464601036789948,0.0283387233313122,-0.0695359101267181,0.0192143132711631
"Raw17",0.0176345050986607,0.0437122079167342,0.0303602103252278,-0.0665943494257099,0.00681420602266043,-0.00593424969840286,-0.0160811772823996,-0.0450883161851585,-0.0171708548287188,0.015402780892491,0.039079116125848,-0.0349070246129456,-0.00855966673100449,-1.42680353155705e-05,0.0553688281013543,-0.0141747943135866
"Raw18",0.0407099712572906,0.0163722976056299,0.0108455190239302,-0.0890902400271576,0.0135029908826237,-0.0259241462162738,0.0135688543200846,0.024936735249849,0.034636782325455,-0.0032306625847916,0.0549386824647172,-0.00246428651235425,0.0493981583691959,-0.00886279711821155,-0.0567856066154127,0.0164013678308005
"Raw19",0.0510851645852806,0.0333917420812376,0.00747618357267175,0.0471375823662833,0.0284297363604572,-0.0262628819605629,0.0613208703611638,-0.0448587803023998,-0.0086165525232771,0.049079859719371,-0.0482682968397185,0.0623857883071854,-0.0166407198147886,0.0457968964357208,0.0655513235811761,0.0382893712821869
"Raw20",0.00725796638044444,-0.00592200860675636,-0.0746798867919647,0.057747004264676,0.0371906761021261,-0.0254909839881327,-0.00376532269078594,-0.00052997960685145,0.0461438411163609,-0.028016972985018,-0.0308749750477809,0.0190595657628238,-0.0254236419598127,-0.0211914397477483,-0.0153655780275869,0.0294058747507301
"Raw21",0.0525564466903976,0.0365064312846168,0.0453011307883834,-0.00302353165970914,0.0890993549487877,-0.0745661512391262,-0.088732294810773,0.0509447212344042,0.0360805577401903,-0.0559866918528916,0.0215843571900094,-0.124432894796001,-0.0492683702107085,-0.0515587314711096,-0.0397579297646577,0.0584797664153389
"Raw22",0.0479536574531977,0.0423642689554174,0.018200126328745,0.0477578545861094,-0.0221586371982458,0.037884281741163,0.0108001956657243,-0.0120779253985989,0.0756472655961777,-0.0251714760744345,-0.0219663545304169,0.0597485179828102,-0.0198853655497707,-0.0142965776769898,-0.0415392215907972,0.0637576097294349
