"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"Row474",0.0258198889747161,0.0267031832756955,-0.0313166708503788,0,6.59802852686991e-05,0,0.000794568046723617,0,0,0,0,0,0,0,0,0
"Row475",0.0258198889747161,0.0292638983801791,-0.0292463646022997,0,6.25363359848275e-05,0,7.16466251319375e-05,0,0,0,0,0,0,0,0,0
"Row476",0.0258198889747161,0.0253745390378311,-0.0324851691620117,0,0.000248909238516173,0,-0.00091782202514706,0,0,0,0,0,0,0,0,0
"Row477",0.0258198889747161,0.0266486568847713,-0.0317388667352095,0,7.61820781962828e-05,0,-0.000911608587406057,0,0,0,0,0,0,0,0,0
"Row478",0.0258198889747161,0.0229441633400343,-0.0297641680858271,0,5.47182973380552e-05,0,-0.00160330353885002,0,0,0,0,0,0,0,0,0
"Row479",0.0258198889747161,0.0269714762247647,-0.0348109914747797,0,7.61537122659091e-05,0,-0.00306348550926872,0,0,0,0,0,0,0,0,0
"Row480",0.0258198889747161,0.0286180218071209,-0.033913882441279,0,3.75520352847087e-05,0,0.00033985408979336,0,0,0,0,0,0,0,0,0
"Row481",0.0258198889747161,0.0256283411602881,-0.033215449064944,0,7.42566874900789e-05,0,-9.08961615284801e-05,0,0,0,0,0,0,0,0,0
"Row482",0.0258198889747161,0.0253945605334647,-0.0316544122484779,0,0.00010044046110706,0,0.000669209971575638,0,0,0,0,0,0,0,0,0
"Row483",0.0258198889747161,0.0258727192987876,-0.0292856477345401,0,6.38763459144361e-05,0,-0.000954349096127759,0,0,0,0,0,0,0,0,0
"Row484",0.0258198889747161,0.0281428603033586,-0.0326428183870058,0,0.000111024966171807,0,-0.00028259808557804,0,0,0,0,0,0,0,0,0
"Row485",0.0258198889747161,0.0271581961908614,-0.0324723885265975,0,4.50400288628068e-05,0,-0.00112628034206405,0,0,0,0,0,0,0,0,0
"Row486",0.0258198889747161,0.0277670857696601,-0.0319413909719117,0,0.00010264048193617,0,-0.000441718306332898,0,0,0,0,0,0,0,0,0
"Row487",0.0258198889747161,0.025605438900045,-0.0343210917522688,0,7.2233123520944e-05,0,0.00118768598069849,0,0,0,0,0,0,0,0,0
"Row488",0.0258198889747161,0.0283055382251603,-0.029318555083435,0,4.83512997147011e-05,0,-0.00084650446384396,0,0,0,0,0,0,0,0,0
"Row489",0.0258198889747161,0.0254979375437616,-0.0312825846216183,0,5.54069118963458e-05,0,-0.00136972827135596,0,0,0,0,0,0,0,0,0
"Row490",0.0258198889747161,0.0238027863584789,-0.0291040146791137,0,6.0514258638607e-05,0,0.00515090008922761,0,0,0,0,0,0,0,0,0
"Row491",0.0258198889747161,0.023331708415984,-0.0325344887621206,0,7.60596059769921e-05,0,0.0023555902934028,0,0,0,0,0,0,0,0,0
"Row492",0.0258198889747161,0.0246599875088918,-0.0355329176718728,0,5.0437478234824e-05,0,0.0004725825740731,0,0,0,0,0,0,0,0,0
"Row493",0.0258198889747161,0.0266876717878632,-0.0337317212569041,0,8.24029712422293e-05,0,0.00221669388532086,0,0,0,0,0,0,0,0,0
"Row494",0.0258198889747161,0.0229728555631448,-0.0309695071550318,0,4.69497986986109e-05,0,-0.000469255173272238,0,0,0,0,0,0,0,0,0
"Row495",0.0258198889747161,0.0266611745974354,-0.0263344884042034,0,0.000232137210091739,0,-0.00406751642379595,0,0,0,0,0,0,0,0,0
"Row496",0.0258198889747161,0.0279310050284803,-0.029379730870627,0,0.000103972359863599,0,-0.00344782214662894,0,0,0,0,0,0,0,0,0
"Row497",0.0258198889747161,0.0269635495315877,-0.0294995671420764,0,4.54340814170794e-05,0,-0.000569255951970059,0,0,0,0,0,0,0,0,0
"Row498",0.0258198889747161,0.0285492096355792,-0.0290731122917075,0,8.34525544506334e-05,0,-0.00113664137494834,0,0,0,0,0,0,0,0,0
"Row499",0.0258198889747161,0.0267338408015614,-0.0317660827025934,0,3.31504916976754e-05,0,-0.00067030290003114,0,0,0,0,0,0,0,0,0
"Row500",0.0258198889747161,-0.0253434979056137,0,-0.0300972645845713,0,0,0,0.000167501326522815,0,-0.00207315755111196,0,0,0,0,0,0
"Row501",0.0258198889747161,-0.0282555745166243,0,-0.0312453346791,0,0,0,0.000217740628578418,0,-0.00996412362475329,0,0,0,0,0,0
"Row502",0.0258198889747161,-0.0270847000760747,0,-0.0291780528852228,0,0,0,8.88119035257284e-05,0,-0.00820469465414405,0,0,0,0,0,0
"Row503",0.0258198889747161,-0.0249043600846065,0,-0.0312929011849475,0,0,0,0.00120162860859908,0,-0.00871930921821449,0,0,0,0,0,0
"Row504",0.0258198889747161,-0.02844052574335,0,-0.0294823992450028,0,0,0,0.000499481029261014,0,-0.000362530659158584,0,0,0,0,0,0
"Row505",0.0258198889747161,-0.0275327381785389,0,-0.0292737750512092,0,0,0,7.11666870215552e-05,0,-0.0112831563150117,0,0,0,0,0,0
"Row506",0.0258198889747161,-0.0282740669594584,0,-0.0288365075384708,0,0,0,0.000840670165913992,0,-0.00705664978229743,0,0,0,0,0,0
"Row507",0.0258198889747161,-0.0260422465243696,0,-0.0271488353535676,0,0,0,0.000725987618968454,0,-0.0044462258805323,0,0,0,0,0,0
"Row508",0.0258198889747161,-0.0289452616987209,0,-0.0280274440780322,0,0,0,0.000413218089864547,0,-0.00489709681954151,0,0,0,0,0,0
"Row509",0.0258198889747161,-0.0283665411334204,0,-0.0315155912308951,0,0,0,4.88629952760063e-05,0,-0.016926215591532,0,0,0,0,0,0
"Row510",0.0258198889747161,-0.0286642679474262,0,-0.0344470576184682,0,0,0,9.98350724514815e-05,0,-0.00562570101729983,0,0,0,0,0,0
"Row511",0.0258198889747161,-0.0239429924797762,0,-0.0317126567475602,0,0,0,7.48022380245692e-05,0,-0.00883361697210568,0,0,0,0,0,0
"Row512",0.0258198889747161,-0.0276856312884101,0,-0.0325993103095925,0,0,0,0.000105005420960478,0,-0.00513185549990544,0,0,0,0,0,0
"Row513",0.0258198889747161,-0.0272666243142413,0,-0.0282584561949746,0,0,0,0.000151803223202414,0,-0.0114208418999451,0,0,0,0,0,0
"Row514",0.0258198889747161,-0.027327296461632,0,-0.0344243763535375,0,0,0,0.00018194285619373,0,-0.0168828725976277,0,0,0,0,0,0
"Row515",0.0258198889747161,-0.0275840667999011,0,-0.0285926505624499,0,0,0,9.66102811131997e-05,0,-0.00310668139688025,0,0,0,0,0,0
"Row516",0.0258198889747161,-0.0282072305276917,0,-0.0321338398220349,0,0,0,0.00023211592346918,0,-0.00910944499406986,0,0,0,0,0,0
"Row517",0.0258198889747161,-0.0270353074258984,0,-0.0329602193794168,0,0,0,0.000234253874850062,0,-0.00792339718360059,0,0,0,0,0,0
"Row518",0.0258198889747161,-0.0280666249141192,0,-0.0294083703377678,0,0,0,0.000876162313301806,0,-0.006161304984567,0,0,0,0,0,0
"Row519",0.0258198889747161,-0.0260821836466425,0,-0.0333923834869772,0,0,0,0.000324431660228697,0,-0.00259492177706777,0,0,0,0,0,0
"Row520",0.0258198889747161,-0.0284571679796818,0,-0.0257785265683025,0,0,0,8.88334991835897e-05,0,-0.00674722392633862,0,0,0,0,0,0
"Row521",0.0258198889747161,-0.025677436637588,0,-0.0302938670237891,0,0,0,0.00019995804552744,0,-0.0118536779614224,0,0,0,0,0,0
"Row522",0.0258198889747161,-0.0281102182912343,0,-0.0337342680552786,0,0,0,0.000221639661941007,0,-0.00572378245569178,0,0,0,0,0,0
"Row523",0.0258198889747161,-0.0261316914907453,0,-0.0296998862805195,0,0,0,0.000291959915504248,0,-0.00898555284235837,0,0,0,0,0,0
"Row524",0.0258198889747161,-0.0253278655135169,0,-0.0286667837089372,0,0,0,0.00129440813876232,0,-0.00621116230157597,0,0,0,0,0,0
"Row525",0.0258198889747161,-0.0256888423806036,0,-0.0313422034461359,0,0,0,0.000152827055683054,0,-0.00305884198201328,0,0,0,0,0,0
"Row526",0.0258198889747161,-0.0272321336286676,0,-0.0335433881471554,0,0,0,8.36597538027199e-05,0,-0.00938986416297749,0,0,0,0,0,0
"Row527",0.0258198889747161,-0.0281355075583647,0,-0.0340867418584992,0,0,0,0.000160643743928392,0,-0.0082188646056487,0,0,0,0,0,0
"Row528",0.0258198889747161,-0.0273727126749219,0,-0.0267843175188638,0,0,0,0.000275477428985906,0,-0.010100347402704,0,0,0,0,0,0
"Row529",0.0258198889747161,-0.0277253348616749,0,-0.0319169684151639,0,0,0,8.53731251095543e-05,0,-0.00128350302901858,0,0,0,0,0,0
"Row530",0.0258198889747161,-0.0278139053856562,0,-0.0292687385473017,0,0,0,0.000261317124952434,0,-0.0146352656622285,0,0,0,0,0,0
"Row531",0.0258198889747161,-0.0247030757268724,0,-0.0318390320956552,0,0,0,0.00103375976332367,0,-0.0164317585555633,0,0,0,0,0,0
"Row532",0.0258198889747161,-0.0283326355198399,0,-0.0305900709257972,0,0,0,0.00014522910512483,0,-0.0110397527689689,0,0,0,0,0,0
"Row533",0.0258198889747161,-0.0275249703121634,0,-0.0240654604812403,0,0,0,6.99779898670059e-05,0,-0.0118458129183082,0,0,0,0,0,0
"Row534",0.0258198889747161,-0.0267716816742273,0,-0.0329751241448262,0,0,0,9.52740930498933e-05,0,-0.0173759774674267,0,0,0,0,0,0
"Row535",0.0258198889747161,-0.0290228340277863,0,-0.031579096310487,0,0,0,0.000794860368067987,0,-0.00125994162268131,0,0,0,0,0,0
"Row536",0.0258198889747161,-0.0283084775817388,0,-0.0305239436666914,0,0,0,0.00013434214311109,0,-0.00885034178264542,0,0,0,0,0,0
"Row537",0.0258198889747161,-0.0292697430679964,0,-0.0266266640561828,0,0,0,0.00274239654290611,0,-0.0153543771092741,0,0,0,0,0,0
"Row538",0.0258198889747161,-0.0257552369426716,0,-0.0288056297337997,0,0,0,7.0905335980224e-05,0,-0.00376293840102897,0,0,0,0,0,0
"Row539",0.0258198889747161,-0.0274368581113707,0,-0.0316059307469356,0,0,0,0.000273011129709915,0,-0.0104885627309446,0,0,0,0,0,0
"Row540",0.0258198889747161,-0.0261594171139425,0,-0.0308845208385855,0,0,0,0.000645360352640112,0,-0.00765130255301936,0,0,0,0,0,0
"Row541",0.0258198889747161,-0.0262284553179755,0,-0.0293215111995653,0,0,0,6.96651445717006e-05,0,-0.00920019946811158,0,0,0,0,0,0
"Row542",0.0258198889747161,-0.0292171670638141,0,-0.031630392392441,0,0,0,0.000112265182482549,0,-0.00871407563639232,0,0,0,0,0,0
"Row543",0.0258198889747161,-0.0237199047109279,0,-0.0315413555715041,0,0,0,0.000507062026620538,0,-0.00994457240490333,0,0,0,0,0,0
"Row544",0.0258198889747161,-0.0267360488650701,0,-0.0309011555752674,0,0,0,3.71024902797294e-05,0,-0.0191248068499141,0,0,0,0,0,0
"Row545",0.0258198889747161,-0.0263441536784028,0,-0.0293894546546361,0,0,0,0.000200860084958135,0,-0.00564642390807054,0,0,0,0,0,0
"Row546",0.0258198889747161,-0.028651908782662,0,-0.027319394610318,0,0,0,5.15359383828151e-05,0,-0.00380354465803802,0,0,0,0,0,0
"Row547",0.0258198889747161,-0.0296720595786489,0,-0.0297704406877282,0,0,0,0.000286075942431231,0,-0.0136865286702224,0,0,0,0,0,0
"Row548",0.0258198889747161,-0.0270575298260771,0,-0.0273543260512507,0,0,0,0.000248054110055424,0,-0.00278288000267362,0,0,0,0,0,0
"Row549",0.0258198889747161,-0.026294687562394,0,-0.0243776200937384,0,0,0,6.69681765021576e-05,0,-0.00773022569832634,0,0,0,0,0,0
"Row550",0.0258198889747161,-0.0271973016409531,0,-0.0350655801961275,0,0,0,0.000143210167559099,0,-0.00435181490313831,0,0,0,0,0,0
"Row551",0.0258198889747161,-0.0268351024761043,0,-0.0268517465883336,0,0,0,0.000111060990020137,0,-0.00436251080391988,0,0,0,0,0,0
"Row552",0.0258198889747161,-0.0294714605422862,0,-0.0326979556033949,0,0,0,0.000101051114173452,0,-0.0165397323507327,0,0,0,0,0,0
"Row553",0.0258198889747161,-0.0257290587350253,0,-0.0284159496551666,0,0,0,7.90663167612159e-05,0,-0.0106248582388488,0,0,0,0,0,0
"Row554",0.0258198889747161,-0.0277246142738706,0,-0.0303286541037094,0,0,0,7.92228443270538e-05,0,-0.00906405548551163,0,0,0,0,0,0
"Row555",0.0258198889747161,-0.0276795747970258,0,-0.0288977461462873,0,0,0,0.000117927180028889,0,-0.0127684245590675,0,0,0,0,0,0
"Row556",0.0258198889747161,-0.0284735834387332,0,-0.0302036650499401,0,0,0,0.000576136381675753,0,-0.00161528268762836,0,0,0,0,0,0
"Row557",0.0258198889747161,-0.0259675412998679,0,-0.0325306606755376,0,0,0,8.88583902188852e-05,0,-0.00445287957446443,0,0,0,0,0,0
"Row558",0.0258198889747161,-0.0288272202880582,0,-0.0327225778956099,0,0,0,0.000253391718408341,0,-0.00801200371658109,0,0,0,0,0,0
"Row559",0.0258198889747161,-0.027343901777063,0,-0.027258956712829,0,0,0,0.000364702010302583,0,-0.00419156019308856,0,0,0,0,0,0
"Row560",0.0258198889747161,-0.0289489506318451,0,-0.030266731811844,0,0,0,7.60739431337422e-05,0,0.00027197657659871,0,0,0,0,0,0
"Row561",0.0258198889747161,-0.0270536598740359,0,-0.0311018185083167,0,0,0,0.000608357689973468,0,-0.00602502382119757,0,0,0,0,0,0
"Row562",0.0258198889747161,-0.0267354562979644,0,-0.0320439634944511,0,0,0,0.000488183449573575,0,-0.00174491115354607,0,0,0,0,0,0
"Row563",0.0258198889747161,-0.0278530858728016,0,-0.0282452344737577,0,0,0,0.000239196495825911,0,-0.0107362567101482,0,0,0,0,0,0
"Row564",0.0258198889747161,-0.0276662721793965,0,-0.0336008195216284,0,0,0,0.000537110099313059,0,-0.00506407659755642,0,0,0,0,0,0
"Row565",0.0258198889747161,-0.0264459685960144,0,-0.0266056990990543,0,0,0,0.000176517615959437,0,-0.0170298233818962,0,0,0,0,0,0
"Row566",0.0258198889747161,-0.0250681986927532,0,-0.0301467876293578,0,0,0,5.1718937181383e-05,0,-0.00278233883112918,0,0,0,0,0,0
"Row567",0.0258198889747161,-0.028490466098608,0,-0.0316925175334772,0,0,0,0.000491193526217996,0,-0.0172707911704455,0,0,0,0,0,0
"Row568",0.0258198889747161,-0.0285880686839436,0,-0.0283233660009206,0,0,0,6.51911971800443e-05,0,-0.00947142054461437,0,0,0,0,0,0
"Row569",0.0258198889747161,-0.0278481715389113,0,-0.0312996355947066,0,0,0,0.000162196558860002,0,-0.00381482747936861,0,0,0,0,0,0
"Row570",0.0258198889747161,-0.0294230884857109,0,-0.030723907914458,0,0,0,0.00192119743380368,0,-0.0102852464223032,0,0,0,0,0,0
"Row571",0.0258198889747161,-0.0283879267836849,0,-0.0293324383150897,0,0,0,0.000142777147382328,0,-0.0116432634572165,0,0,0,0,0,0
"Row572",0.0258198889747161,-0.0292851365520304,0,-0.0305703653921613,0,0,0,0.00015350606290363,0,-0.00860946728583499,0,0,0,0,0,0
"Row573",0.0258198889747161,-0.0260145056870386,0,-0.0310309102511027,0,0,0,7.24002269960313e-05,0,-0.00721021676071543,0,0,0,0,0,0
"Row574",0.0258198889747161,-0.0254930552220883,0,-0.0285219553219785,0,0,0,0.00039666788620835,0,-0.0116293079620277,0,0,0,0,0,0
"Row575",0.0258198889747161,-0.0265075588841781,0,-0.0333461131870764,0,0,0,0.000132391806023989,0,-0.009259705425113,0,0,0,0,0,0
"Row576",0.0258198889747161,-0.0255100037744456,0,-0.0299973989496399,0,0,0,0.000244572666948028,0,-0.00633969070109313,0,0,0,0,0,0
"Row577",0.0258198889747161,-0.0281445262642116,0,-0.0306143291768148,0,0,0,0.000360100266319349,0,-0.006699484321938,0,0,0,0,0,0
"Row578",0.0258198889747161,-0.0287450649353934,0,-0.0292124201816048,0,0,0,0.000233803833240554,0,-0.00769486591449606,0,0,0,0,0,0
"Row579",0.0258198889747161,-0.0255143685975131,0,-0.0266318380067203,0,0,0,8.78443436349247e-05,0,-0.0129734677942641,0,0,0,0,0,0
"Row580",0.0258198889747161,-0.0256865364645098,0,-0.0345177156438693,0,0,0,9.25654686076655e-05,0,-0.00372083589206464,0,0,0,0,0,0
"Row581",0.0258198889747161,-0.0288816045028901,0,-0.028941612406961,0,0,0,0.000281065960613353,0,-0.0153180849157954,0,0,0,0,0,0
"Row582",0.0258198889747161,-0.0298251332045128,0,-0.0338155612853214,0,0,0,0.000135641032985202,0,-0.0128530981314505,0,0,0,0,0,0
"Row583",0.0258198889747161,-0.0276312065312788,0,-0.0288864099862387,0,0,0,0.000197561620972902,0,-0.0120898504366107,0,0,0,0,0,0
"Row584",0.0258198889747161,-0.0303424413121273,0,-0.0266840099800063,0,0,0,0.000127416588327283,0,-0.00625352750372996,0,0,0,0,0,0
"Row585",0.0258198889747161,-0.0270075573995135,0,-0.036024049514875,0,0,0,0.00019937962269425,0,-0.0083771776784547,0,0,0,0,0,0
"Row586",0.0258198889747161,-0.0269760057006773,0,-0.0327326789423579,0,0,0,8.85031210265032e-05,0,-0.00275495885728452,0,0,0,0,0,0
"Row587",0.0258198889747161,-0.028076704008475,0,-0.0322588603495068,0,0,0,0.000274987153139909,0,-0.0141754606803364,0,0,0,0,0,0
"Row588",0.0258198889747161,-0.0271739550047569,0,-0.0288935938287857,0,0,0,0.000194566386110625,0,-0.0113585441392914,0,0,0,0,0,0
"Row589",0.0258198889747161,-0.0295346438293205,0,-0.0316780424243396,0,0,0,0.000617234582352695,0,-0.00527625734458934,0,0,0,0,0,0
"Row590",0.0258198889747161,-0.0281462550722107,0,-0.0335759104688943,0,0,0,0.000983888346536743,0,-0.011240116972352,0,0,0,0,0,0
"Row591",0.0258198889747161,-0.0295844476307032,0,-0.0316590024737988,0,0,0,0.000290687516882758,0,-0.0111075249903807,0,0,0,0,0,0
"Row592",0.0258198889747161,-0.0290515718458757,0,-0.0347191526990237,0,0,0,8.23156511800351e-05,0,-0.0187755049434893,0,0,0,0,0,0
"Row593",0.0258198889747161,-0.0282332753068908,0,-0.030091627686117,0,0,0,0.000226526087581209,0,-0.0063315284054027,0,0,0,0,0,0
"Row594",0.0258198889747161,-0.0293930053427144,0,-0.0313993449672018,0,0,0,6.06821589636823e-05,0,-0.00654624877696914,0,0,0,0,0,0
"Row595",0.0258198889747161,-0.0293695804935663,0,-0.0290423893228213,0,0,0,0.000329985139615547,0,-0.00709802594456519,0,0,0,0,0,0
"Row596",0.0258198889747161,-0.0252201568979692,0,-0.0312251145079532,0,0,0,4.42287481435573e-05,0,-0.000923128653692071,0,0,0,0,0,0
"Row597",0.0258198889747161,-0.0284611132550625,0,-0.0353486604181783,0,0,0,4.79622449796152e-05,0,0.00107712536559355,0,0,0,0,0,0
"Row598",0.0258198889747161,-0.0264124294342914,0,-0.0265934654207014,0,0,0,0.000805335166008359,0,-0.00806242673245491,0,0,0,0,0,0
"Row599",0.0258198889747161,-0.0268626830119878,0,-0.0313484903467365,0,0,0,0.000124901792737771,0,-0.0137075679611082,0,0,0,0,0,0
"Row600",0.0258198889747161,-0.024312891777915,0,0.03796737474293,0,0,0,4.62022640836946e-05,-0.0132545321910506,0,0,0,0,0,0,0
"Row601",0.0258198889747161,-0.025009708911073,0,0.0339914921788467,0,0,0,3.53099202323515e-05,-0.0200309594931647,0,0,0,0,0.00855869961336038,0.243425188136311,0
"Row602",0.0258198889747161,-0.0271946221807259,0,0.0322747905000465,0,0,0,5.43337664347545e-05,-0.0140965695218742,0,0,0,0,0,0,0
"Row603",0.0258198889747161,-0.0236479785237132,0,0.0383677669388248,0,0,0,4.44257035455828e-05,-0.0235514396974842,0,0,0,0,0.00760364137392124,0.272164088589477,0
"Row604",0.0258198889747161,-0.0244312385962095,0,0.0343271923815064,0,0,0,6.79149559756601e-05,-0.0157341157048768,0,0,0,0,0,0,0
"Row605",0.0258198889747161,-0.024433840656155,0,0.0384558826125987,0,0,0,9.68767427568309e-05,-0.0179250672437099,0,0,0,0,0,0,0
"Row606",0.0258198889747161,-0.0258302109095679,0,0.0343760480425256,0,0,0,5.86029827043663e-05,-0.0206120824324106,0,0,0,0,0.0127832129483356,0.168078232895346,0
"Row607",0.0258198889747161,-0.0252076917947174,0,0.0326210630054352,0,0,0,3.98070384037876e-05,-0.0134298486470746,0,0,0,0,0,0,0
"Row608",0.0258198889747161,-0.0279285041231862,0,0.0350613832786415,0,0,0,2.65273311689156e-05,-0.0115639043070576,0,0,0,0,0,0,0
"Row609",0.0258198889747161,-0.0250748022935488,0,0.0347885938971445,0,0,0,2.36068721034779e-05,-0.0120819959197035,0,0,0,0,0,0,0
"Row610",0.0258198889747161,-0.0238076756754608,0,0.0409444171589688,0,0,0,4.80723529211256e-05,-0.0180546838144268,0,0,0,0,0,0,0
"Row611",0.0258198889747161,-0.0249619421570255,0,0.033338178095963,0,0,0,0.000125158999627275,-0.0325115480548683,0,0,0,0,0.00463450499944139,0.226360003049442,0
"Row612",0.0258198889747161,-0.02697290920532,0,0.0360346891129995,0,0,0,0.000150407085618303,-0.0277719726766384,0,0,0,0,0.01247324835577,0.187928837217883,0
"Row613",0.0258198889747161,-0.023038956299681,0,0.035811935761173,0,0,0,5.20885932731436e-05,-0.0177846892141205,0,0,0,0,0,0,0
"Row614",0.0258198889747161,-0.0238811997454337,0,0.0363439298584847,0,0,0,4.22636271873853e-05,-0.0181527036275721,0,0,0,0,0,0,0
"Row615",0.0258198889747161,-0.0265044805413092,0,0.0354758744403713,0,0,0,4.44255421399245e-05,-0.00886552604507648,0,0,0,0,0,0,0
"Row616",0.0258198889747161,-0.0267056146986861,0,0.0385360698222215,0,0,0,5.12280100650075e-05,-0.0147080483763212,0,0,0,0,0,0,0
"Row617",0.0258198889747161,-0.0258745838583131,0,0.0353194113911896,0,0,0,2.33535497825215e-05,-0.0186157831651264,0,0,0,0,0,0,0
"Row618",0.0258198889747161,-0.026734595939446,0,0.0360923434675191,0,0,0,1.65216010446519e-05,-0.00971570631947301,0,0,0,0,0,0,0
"Row619",0.0258198889747161,-0.0257345309600581,0,0.0335616394888425,0,0,0,9.53057067963571e-05,-0.0172251467838229,0,0,0,0,0,0,0
"Row620",0.0258198889747161,-0.0245377495036005,0,0.0345384744110222,0,0,0,9.21601457638348e-05,-0.0193926299439718,0,0,0,0,0,0,0
"Row621",0.0258198889747161,-0.0267384771186518,0,0.0353023685858457,0,0,0,2.90653817204541e-05,-0.0176741055675802,0,0,0,0,0,0,0
"Row622",0.0258198889747161,-0.0238227552751362,0,0.0407271084545264,0,0,0,3.50647150178686e-05,-0.0172712926219296,0,0,0,0,0,0,0
"Row623",0.0258198889747161,-0.025546974869412,0,0.0357876631624227,0,0,0,0.000208792217100261,-0.0232318489059415,0,0,0,0,0.00654630764972812,0.180702012668801,0
"Row624",0.0258198889747161,-0.0235721967547195,0,0.040880720104025,0,0,0,7.83185757973968e-05,-0.0094489819076427,0,0,0,0,0,0,0
"Row625",0.0258198889747161,-0.0235964269111039,0,0.0339655680630372,0,0,0,5.69037190456513e-05,-0.0169350394418286,0,0,0,0,0,0,0
"Row626",0.0258198889747161,-0.0256692725585535,0,0.039290514988147,0,0,0,3.17827427192051e-05,-0.0191548763522834,0,0,0,0,0,0,0
"Row627",0.0258198889747161,-0.0242869180063105,0,0.0351172088728627,0,0,0,3.74583272999332e-05,-0.0186337140944962,0,0,0,0,0,0,0
"Row628",0.0258198889747161,-0.0268933917191413,0,0.0331078477827058,0,0,0,4.20241187441413e-05,-0.0170708692602511,0,0,0,0,0,0,0
"Row629",0.0258198889747161,-0.0249883038642331,0,0.034370458807106,0,0,0,3.51151591604376e-05,-0.0201591365773214,0,0,0,0,0.00742742314172581,0.196579737534997,0
"Row630",0.0258198889747161,-0.0254019719731277,0,0.0353894682286579,0,0,0,4.41328148237676e-05,-0.0128248332867549,0,0,0,0,0,0,0
"Row631",0.0258198889747161,-0.022191243115801,0,0.0371059508436805,0,0,0,4.10575794385443e-05,-0.0158928991975273,0,0,0,0,0,0,0
"Row632",0.0258198889747161,-0.0252979693311,0,0.0310556111293194,0,0,0,5.12859656761124e-05,-0.019797557470011,0,0,0,0,0,0,0
"Row633",0.0258198889747161,-0.0273463995588914,0,0.0330173997562576,0,0,0,0.000105009645082933,-0.0179802172459493,0,0,0,0,0,0,0
"Row634",0.0258198889747161,-0.0267294821495531,0,0.0371879066640744,0,0,0,0.000103631548293969,-0.0211209209927256,0,0,0,0,0.00825047160621772,0.196928854590082,0
"Row635",0.0258198889747161,-0.0213169938370774,0,0.0332092302458808,0,0,0,1.65945855354562e-05,-0.00419846519318884,0,0,0,0,0,0,0
"Row636",0.0258198889747161,-0.0252129175217291,0,0.0334224158601367,0,0,0,3.1118184468387e-05,-0.0205247472873865,0,0,0,0,0.0120902200213188,0.218783917031571,0
"Row637",0.0258198889747161,-0.0243716661062742,0,0.0355479767618766,0,0,0,3.34918424174073e-05,-0.00604383536335422,0,0,0,0,0,0,0
"Row638",0.0258198889747161,-0.0237692073148829,0,0.0394652289257284,0,0,0,9.06672134448312e-05,-0.0219673565739185,0,0,0,0,0.00666251755610623,0.231939809233738,0
"Row639",0.0258198889747161,-0.0246488957440684,0,0.035480296176725,0,0,0,5.2617835095799e-05,-0.0199880445521621,0,0,0,0,0,0,0
"Row640",0.0258198889747161,-0.0252170699540599,0,0.0386144894930774,0,0,0,0.000157566909097496,-0.0234902032767046,0,0,0,0,0.00916456169585133,0.18366076268076,0
"Row641",0.0258198889747161,-0.025993049062481,0,0.0359697108154447,0,0,0,4.12124845699554e-05,-0.0118958148775325,0,0,0,0,0,0,0
"Row642",0.0258198889747161,-0.0226080987898065,0,0.0348120965870657,0,0,0,5.80018511024973e-05,-0.017982049672657,0,0,0,0,0,0,0
"Row643",0.0258198889747161,-0.0242292828299011,0,0.0333370552132141,0,0,0,4.18327784483032e-05,-0.0185023559391955,0,0,0,0,0,0,0
"Row644",0.0258198889747161,-0.0224087569826556,0,0.0325389707147851,0,0,0,4.04557021296498e-05,-0.014523296129909,0,0,0,0,0,0,0
"Row645",0.0258198889747161,-0.0257021661846871,0,0.0389626936088447,0,0,0,5.60698241047152e-05,-0.0111878904689471,0,0,0,0,0,0,0
"Row646",0.0258198889747161,-0.0254491201494832,0,0.0369739977890897,0,0,0,3.8549023212649e-05,-0.0104974322409944,0,0,0,0,0,0,0
"Row647",0.0258198889747161,-0.0245250921906871,0,0.033430203254881,0,0,0,5.10447673449909e-05,-0.018333876454496,0,0,0,0,0,0,0
"Row648",0.0258198889747161,-0.0250512782818718,0,0.035697118468157,0,0,0,3.58390113058535e-05,-0.0104912128616723,0,0,0,0,0,0,0
"Row649",0.0258198889747161,-0.0255978232148437,0,0.0395147444424637,0,0,0,2.61927642632802e-05,-0.00943632148855213,0,0,0,0,0,0,0
"Row650",0.0258198889747161,-0.0234074964757292,0,0.0324690675860622,0,0,0,6.89760975344712e-05,-0.0105464918570011,0,0,0,0,0,0,0
"Row651",0.0258198889747161,-0.0265127108754021,0,0.0383736433869718,0,0,0,5.50136210141337e-05,-0.0165221611781597,0,0,0,0,0,0,0
"Row652",0.0258198889747161,-0.0242298625943709,0,0.0388957237549044,0,0,0,2.81022751884905e-05,-0.00636674796552779,0,0,0,0,0,0,0
"Row653",0.0258198889747161,-0.0265762692039021,0,0.0350318362933869,0,0,0,3.68965786617445e-05,-0.0157872093459321,0,0,0,0,0,0,0
"Row654",0.0258198889747161,-0.0262524738483696,0,0.0370288064564616,0,0,0,2.29386123148988e-05,-0.0152139707098554,0,0,0,0,0,0,0
"Row655",0.0258198889747161,-0.0269779759337326,0,0.0366733543250616,0,0,0,1.77960741949546e-05,0.00226666597581231,0,0,0,0,0,0,0
"Row656",0.0258198889747161,-0.0270271805410575,0,0.034314676772098,0,0,0,5.50198526319864e-05,-0.00919643775331501,0,0,0,0,0,0,0
