"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"Raw0",-0.0513960156635491,-0.00671058312465842,0.0479569333221476,-0.0573621527194418,-0.0160174798719835,-0.0367898929912344,-0.0819697609066451,-0.0464213127349055,0.0540378765049777,0.0127046912998692
"Raw1",0.0226554134856734,-0.0364507106328499,0.0204289618762089,0.0344750853332437,0.0102045977625261,-0.063734635889747,0.0305036332333767,-0.0107818687105067,-0.028795753486583,0.0393994864674446
"Raw2",-0.0125079552603716,0.023032576719406,-0.0290210497932419,-0.0111431766445316,-0.0444084114541374,-0.056235427493397,-0.0731627990455901,-0.0976306969091132,-0.00957109157132751,0.00864292188494676
"Raw3",0.044977868490992,0.0345709172594061,0.0289123869341822,0.0175169634525956,0.0188299715073485,0.0332532967126215,0.0166844765177145,0.0185706753493159,0.0233410089209515,0.103352385941493
"Raw4",-0.0476591708271212,0.0262389282373073,0.0335115540435203,-0.0524130542306758,-0.0533709761987052,0.0783436591125353,-0.0724033291964896,-0.0751301192543237,0.0533255478105022,0.106423244686731
"Raw5",0.0418591924288325,-0.0395961396483474,-0.117566554402061,0.0127889599193418,-0.0242031270549648,0.0858042975888453,0.015383084126904,-0.0232891940173869,0.0309097884382002,0.036555487299138
"Raw6",-0.100840572238895,0.031522465594663,0.0557307799242082,0.0127140697183678,-0.120024050996767,-0.0654339431843118,-0.00470285799229881,-0.0720522341406884,-0.0634255835508346,-0.0701476583760648
"Raw7",-0.00528882787609472,-0.0104601035672329,0.0353307451323672,0.139520937296502,-0.00337954255693346,0.0363017378687635,0.0888136222223737,0.0321904160229196,-0.0309036432211848,0.020065459035878
"Raw8",-0.0336658537653636,-0.0125549124489396,-0.00654831061679919,-0.00500743423660975,-0.0232510980283009,-0.00550996697420251,-0.0144635117092349,-0.0375944410025963,0.0566164995005963,0.0448156060027733
"Raw9",0.0449348035298127,0.0201383186191247,-0.0826504600333793,-0.00278110690232815,-0.0126678466188376,0.0453029049775043,0.011932600882894,-0.0040881534530887,0.00468185017149862,0.0324900194109329
"Raw10",-0.0200554701745947,-0.00334317498314878,-0.0471598332121718,-0.0637635091482333,-0.0110679483610118,-0.0167631741028528,0.068976162950451,0.0128649336623196,-0.00982232758917108,-0.121396256760198
"Raw11",0.0991434998468739,-0.0330786523606689,-0.0216230388957072,0.000934938252645185,-0.0219800063862725,0.0305603209664925,0.00750338804250508,0.0346120427510451,-0.0271946468008197,-0.0162327079240112
"Raw12",-0.00923059420721722,0.0337406939480187,0.00288949716377296,0.0251853305667416,0.0293139420524524,-0.0202494964229249,-0.0277743063679483,0.0334024734881594,-0.0687856855589377,-0.102016503748494
"Raw13",0.0183573649718482,-0.0169326501901984,0.063746073855512,0.0281459430743798,-0.0139262254972178,-0.0727010050396376,-0.0763206529204841,-0.0726781684412393,0.0600892295405877,0.0160877879962858
"Raw14",0.0592364107584161,-0.0504446864211861,-0.0446223253443146,-0.00753794500270305,0.0276728926684298,-0.007983458717129,-0.00690064037499841,0.0108191116878329,0.058053140104822,0.020249315462015
"Raw15",0.0542471358061844,-0.0354630262641365,0.0351579362154461,-0.0029617930594851,0.0466932846847089,-0.00874852176711503,-0.0175464574099873,0.0879113318393408,-0.0302873330351402,0.0184272118517917
"Raw16",-0.0655002665016874,0.0744765947841169,-0.00740747844119229,0.00513932432313405,-0.0642769381032349,0.0120237659114971,0.00907364897503848,-0.0499616151034588,-0.083313721323544,-0.0350860303274831
"Raw17",-0.0391593949727651,-0.0167472522867124,-0.0413275640185066,0.0577821105968838,-0.0285350893253575,-0.0630929277887692,-0.0528805230841702,-0.0346510999803994,-0.00058179052255328,0.0120117959567342
"Raw18",0.0185394667017239,0.043456559270367,0.0274001893796753,-0.0147169916420378,0.0176959981688146,-0.0172574396510784,-0.0292005240735312,-0.0298239764208102,0.0163130469642172,0.0133514210753897
"Raw19",-0.0234531286349593,0.115158142859856,0.0358602264258308,0.0132894831221397,0.0458993975687965,-0.0439767060280244,-0.051269971756989,0.0276656983987836,-0.0524434900717346,0.0291724777474015
"Raw20",0.0183043722746715,0.0617838060799448,-0.0265793540640747,-0.00127308795803466,0.0663825413499796,-0.0142592628770014,-0.00635593774329173,0.0241510622335578,-0.0287764170337825,0.0263519016538511
"Raw21",-0.0266510309783655,0.0518675018807478,0.00356632748386801,0.0786660701842066,-0.0102934835891277,0.0829881753393075,0.0187185894517692,0.000385736815932954,0.095597669208948,-0.0651149160163847
"Raw22",0.0371683457449884,-0.0488961463994214,-0.0839040996983741,-0.0448738750239687,0.0254232555991926,-0.00926512186598639,-0.0729927181576639,0.0201124543277966,-0.0434928981908814,0.000575884577196103
"Raw23",-0.00412713394101645,-0.0893995401505473,-0.00302539809382601,-0.0679625609143538,0.0431825640657284,-0.00385122550581363,0.0233176143196418,0.034113503024642,0.01150318921797,0.0710912207771748
"Raw24",-0.0938777714875284,0.00892324250046783,-0.00558200089412743,0.0432840717807021,-0.0468720539784207,0.0207509686708105,-0.0413717281621938,-0.0378593455119302,-0.064816802073796,-0.00215762900706939
"Raw25",0.0264654511212936,0.0307665524298648,-0.0399688596953218,0.000603028411367539,0.0395832335776335,-0.0880072996958474,0.0759393915303493,0.0214478919808631,0.0216946930216724,-0.0175378165919077
"Raw26",0.0545113291091291,0.0825766725298323,-0.0589093268345566,-0.05403493236186,0.0878496887286501,-0.000755891115140428,0.00529822595911593,0.0475148304602808,0.058933641896629,0.0834952873066151
